workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
react_tool_L,measured,0,answer,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,3970825574,3982048139,11222565,11067133,11067133,32,0,10679186,39,cudaEventSynchronize,543379,gemm
react_tool_L,measured,0,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3982048139,3982055482,7343,0,0,0,0,0,0,,7343,
react_tool_L,measured,0,answer,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3982055482,3993590785,11535303,11448945,11448945,32,0,10995364,39,cudaEventSynchronize,539939,gemm
react_tool_L,measured,0,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3993590785,3993603831,13046,0,0,0,0,0,0,,13046,
react_tool_L,measured,0,answer,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3993603831,3993758386,154555,0,0,0,0,12891,7,cudaEventRecord,141664,
react_tool_L,measured,0,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3993758386,3993764271,5885,0,0,0,0,0,0,,5885,
react_tool_L,measured,0,answer,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3993764271,3997894329,4130058,4003572,4003572,32,0,3536935,39,cudaEventSynchronize,593123,copy
react_tool_L,measured,0,answer,llm,pre_d2h_alloc,,,,gap_between_markers,3997894329,3997914839,20510,0,0,0,0,0,0,,20510,
react_tool_L,measured,0,answer,llm,d2h_stage,,,,host_event,3997914839,3998868275,953436,893760,893760,0,1,906530,6,cudaEventSynchronize,46906,memcpy
react_tool_L,measured,0,answer,llm,checksum_complete,,,,gap_between_markers,3998868275,3998954690,86415,0,0,0,0,1739,2,cudaEventDestroy,84676,
react_tool_L,measured,0,,dag,iteration_tail_sync,,,,gap_to_phase_end,3998954690,3999012821,58131,0,0,0,0,12003,3,cudaDeviceSynchronize,46128,
react_tool_L,measured,1,,dag,dag_schedule_gap,,,,gap_between_markers,3999035049,3999048888,13839,0,0,0,0,0,0,,13839,
react_tool_L,measured,1,plan,llm,adapter_dispatch,,,,gap_between_markers,3999048888,4000071943,1023055,0,0,0,0,0,0,,1023055,
react_tool_L,measured,1,plan,llm,token_preprocess_cpu,,,,host_event,4000071943,4000373263,301320,0,0,0,0,0,0,,301320,
react_tool_L,measured,1,plan,llm,host_input_generate,,,,gap_between_markers,4000373263,4066879691,66506428,0,0,0,0,10415,2,cudaEventQuery,66496013,
react_tool_L,measured,1,plan,llm,h2d_stage,,,,host_event,4066879691,4067879232,999541,835779,835779,0,1,881027,6,cudaEventSynchronize,118514,memcpy
react_tool_L,measured,1,plan,llm,weight_init,,,,gap_between_markers,4067879232,4068074523,195291,28959,28959,2,0,49171,7,cudaLaunchKernel,146120,elementwise_binary|rng_init
react_tool_L,measured,1,plan,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,4068074523,4072513666,4439143,4162995,4162995,224,0,2216095,231,cudaEventSynchronize,2223048,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4072513666,4072531109,17443,0,0,0,0,0,0,,17443,
react_tool_L,measured,1,plan,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,4072531109,4073109285,578176,321237,321237,32,0,167417,39,cudaLaunchKernel,410759,elementwise_binary
react_tool_L,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4073109285,4073117462,8177,0,0,0,0,0,0,,8177,
react_tool_L,measured,1,plan,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,4073117462,4077345753,4228291,4015605,4015605,224,0,2160988,231,cudaEventSynchronize,2067303,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4077345753,4077355662,9909,0,0,0,0,0,0,,9909,
react_tool_L,measured,1,plan,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,4077355662,4088919076,11563414,11422225,11422225,32,0,11004291,39,cudaEventSynchronize,559123,gemm
react_tool_L,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4088919076,4088927457,8381,0,0,0,0,0,0,,8381,
react_tool_L,measured,1,plan,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,4088927457,4100094979,11167522,11081981,11081981,32,0,10686302,39,cudaEventSynchronize,481220,gemm
react_tool_L,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4100094979,4100102938,7959,0,0,0,0,0,0,,7959,
react_tool_L,measured,1,plan,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,4100102938,4111746868,11643930,11522221,11522221,32,0,11069394,39,cudaEventSynchronize,574536,gemm
react_tool_L,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4111746868,4111769935,23067,0,0,0,0,0,0,,23067,
react_tool_L,measured,1,plan,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,4111769935,4111950455,180520,0,0,0,0,19602,7,cudaEventRecord,160918,
react_tool_L,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4111950455,4111961611,11156,0,0,0,0,0,0,,11156,
react_tool_L,measured,1,plan,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,4111961611,4116378508,4416897,4278539,4278539,32,0,3805768,39,cudaEventSynchronize,611129,copy
react_tool_L,measured,1,plan,llm,pre_d2h_alloc,,,,gap_between_markers,4116378508,4116397912,19404,0,0,0,0,0,0,,19404,
react_tool_L,measured,1,plan,llm,d2h_stage,,,,host_event,4116397912,4117295956,898044,838595,838595,0,1,853344,6,cudaEventSynchronize,44700,memcpy
react_tool_L,measured,1,plan,llm,checksum_complete,,,,gap_between_markers,4117295956,4117383404,87448,0,0,0,0,2569,2,cudaEventDestroy,84879,
react_tool_L,measured,1,,dag,dag_schedule_gap,,,,gap_between_markers,4117383404,4118360173,976769,0,0,0,0,4967,2,cudaEventRecord,971802,
react_tool_L,measured,1,lookup,tool,agent_tool_execute_cpu,,,,host_event,4118360173,4118670606,310433,0,0,0,0,0,0,,310433,
react_tool_L,measured,1,,dag,dag_schedule_gap,,,,gap_between_markers,4118670606,4118745054,74448,0,0,0,0,0,0,,74448,
react_tool_L,measured,1,answer,llm,adapter_dispatch,,,,gap_between_markers,4118745054,4120203297,1458243,0,0,0,0,0,0,,1458243,
react_tool_L,measured,1,answer,llm,token_preprocess_cpu,,,,host_event,4120203297,4120456501,253204,0,0,0,0,0,0,,253204,
react_tool_L,measured,1,answer,llm,host_input_generate,,,,gap_between_markers,4120456501,4185914365,65457864,0,0,0,0,9595,2,cudaEventQuery,65448269,
react_tool_L,measured,1,answer,llm,h2d_stage,,,,host_event,4185914365,4186859775,945410,794116,794116,0,1,835790,6,cudaEventSynchronize,109620,memcpy
react_tool_L,measured,1,answer,llm,weight_init,,,,gap_between_markers,4186859775,4187043144,183369,28575,28575,2,0,46719,7,cudaLaunchKernel,136650,elementwise_binary|rng_init
react_tool_L,measured,1,answer,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,4187043144,4191623205,4580061,4172975,4172975,224,0,2483644,231,cudaEventSynchronize,2096417,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4191623205,4191635554,12349,0,0,0,0,0,0,,12349,
react_tool_L,measured,1,answer,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,4191635554,4192183462,547908,325137,325137,32,0,159211,39,cudaLaunchKernel,388697,elementwise_binary
react_tool_L,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4192183462,4192190527,7065,0,0,0,0,0,0,,7065,
react_tool_L,measured,1,answer,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,4192190527,4196421438,4230911,4021012,4021012,224,0,2301861,231,cudaEventSynchronize,1929050,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4196421438,4196430952,9514,0,0,0,0,0,0,,9514,
react_tool_L,measured,1,answer,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,4196430952,4207720673,11289721,11126171,11126171,32,0,10697441,39,cudaEventSynchronize,592280,gemm
react_tool_L,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4207720673,4207735172,14499,0,0,0,0,0,0,,14499,
react_tool_L,measured,1,answer,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,4207735172,4218913098,11177926,11064574,11064574,32,0,10613277,39,cudaEventSynchronize,564649,gemm
react_tool_L,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4218913098,4218922843,9745,0,0,0,0,0,0,,9745,
react_tool_L,measured,1,answer,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,4218922843,4230477574,11554731,11463889,11463889,32,0,11006296,39,cudaEventSynchronize,548435,gemm
react_tool_L,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4230477574,4230492676,15102,0,0,0,0,0,0,,15102,
react_tool_L,measured,1,answer,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,4230492676,4230634948,142272,0,0,0,0,12125,7,cudaEventRecord,130147,
react_tool_L,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4230634948,4230639696,4748,0,0,0,0,0,0,,4748,
react_tool_L,measured,1,answer,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,4230639696,4234773455,4133759,4007955,4007955,32,0,3584134,39,cudaEventSynchronize,549625,copy
react_tool_L,measured,1,answer,llm,pre_d2h_alloc,,,,gap_between_markers,4234773455,4234792033,18578,0,0,0,0,0,0,,18578,
react_tool_L,measured,1,answer,llm,d2h_stage,,,,host_event,4234792033,4235699809,907776,852290,852290,0,1,866512,6,cudaEventSynchronize,41264,memcpy
react_tool_L,measured,1,answer,llm,checksum_complete,,,,gap_between_markers,4235699809,4235781617,81808,0,0,0,0,2173,2,cudaEventDestroy,79635,
react_tool_L,measured,1,,dag,iteration_tail_sync,,,,gap_to_phase_end,4235781617,4235835963,54346,0,0,0,0,11145,3,cudaDeviceSynchronize,43201,
react_tool_L,measured,2,,dag,dag_schedule_gap,,,,gap_between_markers,4235857666,4235869926,12260,0,0,0,0,0,0,,12260,
react_tool_L,measured,2,plan,llm,adapter_dispatch,,,,gap_between_markers,4235869926,4236762372,892446,0,0,0,0,0,0,,892446,
react_tool_L,measured,2,plan,llm,token_preprocess_cpu,,,,host_event,4236762372,4237161359,398987,0,0,0,0,0,0,,398987,
react_tool_L,measured,2,plan,llm,host_input_generate,,,,gap_between_markers,4237161359,4300010144,62848785,0,0,0,0,9533,2,cudaEventQuery,62839252,
react_tool_L,measured,2,plan,llm,h2d_stage,,,,host_event,4300010144,4300984955,974811,825987,825987,0,1,866414,6,cudaEventSynchronize,108397,memcpy
react_tool_L,measured,2,plan,llm,weight_init,,,,gap_between_markers,4300984955,4301171769,186814,28575,28575,2,0,47005,7,cudaLaunchKernel,139809,elementwise_binary|rng_init
react_tool_L,measured,2,plan,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,4301171769,4305591510,4419741,4158354,4158354,224,0,2275007,231,cudaEventSynchronize,2144734,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4305591510,4305603880,12370,0,0,0,0,0,0,,12370,
react_tool_L,measured,2,plan,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,4305603880,4306142803,538923,319571,319571,32,0,163621,39,cudaLaunchKernel,375302,elementwise_binary
react_tool_L,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4306142803,4306150814,8011,0,0,0,0,0,0,,8011,
react_tool_L,measured,2,plan,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,4306150814,4310371197,4220383,4011250,4011250,224,0,2155301,231,cudaEventSynchronize,2065082,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4310371197,4310380536,9339,0,0,0,0,0,0,,9339,
react_tool_L,measured,2,plan,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,4310380536,4321671046,11290510,11143195,11143195,32,0,10677776,39,cudaEventSynchronize,612734,gemm
react_tool_L,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4321671046,4321678600,7554,0,0,0,0,0,0,,7554,
react_tool_L,measured,2,plan,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,4321678600,4332820553,11141953,11051071,11051071,32,0,10640728,39,cudaEventSynchronize,501225,gemm
react_tool_L,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4332820553,4332829140,8587,0,0,0,0,0,0,,8587,
react_tool_L,measured,2,plan,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,4332829140,4344317186,11488046,11379410,11379410,32,0,10943001,39,cudaEventSynchronize,545045,gemm
react_tool_L,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4344317186,4344338984,21798,0,0,0,0,0,0,,21798,
react_tool_L,measured,2,plan,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,4344338984,4344501373,162389,0,0,0,0,14240,7,cudaEventRecord,148149,
react_tool_L,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4344501373,4344506867,5494,0,0,0,0,0,0,,5494,
react_tool_L,measured,2,plan,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,4344506867,4348690515,4183648,4055442,4055442,32,0,3576459,39,cudaEventSynchronize,607189,copy
react_tool_L,measured,2,plan,llm,pre_d2h_alloc,,,,gap_between_markers,4348690515,4348713471,22956,0,0,0,0,0,0,,22956,
react_tool_L,measured,2,plan,llm,d2h_stage,,,,host_event,4348713471,4349598823,885352,827107,827107,0,1,841298,6,cudaEventSynchronize,44054,memcpy
react_tool_L,measured,2,plan,llm,checksum_complete,,,,gap_between_markers,4349598823,4349682317,83494,0,0,0,0,2035,2,cudaEventDestroy,81459,
react_tool_L,measured,2,,dag,dag_schedule_gap,,,,gap_between_markers,4349682317,4350699794,1017477,0,0,0,0,10642,2,cudaEventRecord,1006835,
react_tool_L,measured,2,lookup,tool,agent_tool_execute_cpu,,,,host_event,4350699794,4351024535,324741,0,0,0,0,0,0,,324741,
react_tool_L,measured,2,,dag,dag_schedule_gap,,,,gap_between_markers,4351024535,4351095066,70531,0,0,0,0,0,0,,70531,
react_tool_L,measured,2,answer,llm,adapter_dispatch,,,,gap_between_markers,4351095066,4352578579,1483513,0,0,0,0,0,0,,1483513,
react_tool_L,measured,2,answer,llm,token_preprocess_cpu,,,,host_event,4352578579,4352858295,279716,0,0,0,0,0,0,,279716,
react_tool_L,measured,2,answer,llm,host_input_generate,,,,gap_between_markers,4352858295,4416720510,63862215,0,0,0,0,9187,2,cudaEventQuery,63853028,
react_tool_L,measured,2,answer,llm,h2d_stage,,,,host_event,4416720510,4417671915,951405,800068,800068,0,1,842967,6,cudaEventSynchronize,108438,memcpy
react_tool_L,measured,2,answer,llm,weight_init,,,,gap_between_markers,4417671915,4417860492,188577,28991,28991,2,0,47482,7,cudaLaunchKernel,141095,elementwise_binary|rng_init
react_tool_L,measured,2,answer,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,4417860492,4422272054,4411562,4154672,4154672,224,0,2312524,231,cudaEventSynchronize,2099038,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4422272054,4422284173,12119,0,0,0,0,0,0,,12119,
react_tool_L,measured,2,answer,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,4422284173,4422854630,570457,322385,322385,32,0,168741,39,cudaLaunchKernel,401716,elementwise_binary
react_tool_L,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4422854630,4422863108,8478,0,0,0,0,0,0,,8478,
react_tool_L,measured,2,answer,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,4422863108,4427087026,4223918,4011188,4011188,224,0,2157644,231,cudaEventSynchronize,2066274,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4427087026,4427097364,10338,0,0,0,0,0,0,,10338,
react_tool_L,measured,2,answer,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,4427097364,4438653818,11556454,11414353,11414353,32,0,10945262,39,cudaEventSynchronize,611192,gemm
react_tool_L,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4438653818,4438662478,8660,0,0,0,0,0,0,,8660,
react_tool_L,measured,2,answer,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,4438662478,4449871502,11209024,11091452,11091452,32,0,10643081,39,cudaEventSynchronize,565943,gemm
react_tool_L,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4449871502,4449883259,11757,0,0,0,0,0,0,,11757,
react_tool_L,measured,2,answer,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,4449883259,4461491520,11608261,11472591,11472591,32,0,11022187,39,cudaEventSynchronize,586074,gemm
react_tool_L,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4461491520,4461506528,15008,0,0,0,0,0,0,,15008,
react_tool_L,measured,2,answer,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,4461506528,4461655057,148529,0,0,0,0,11508,7,cudaEventRecord,137021,
react_tool_L,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,4461655057,4461660733,5676,0,0,0,0,0,0,,5676,
react_tool_L,measured,2,answer,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,4461660733,4466057401,4396668,4274411,4274411,32,0,3803640,39,cudaEventSynchronize,593028,copy
react_tool_L,measured,2,answer,llm,pre_d2h_alloc,,,,gap_between_markers,4466057401,4466081640,24239,0,0,0,0,0,0,,24239,
react_tool_L,measured,2,answer,llm,d2h_stage,,,,host_event,4466081640,4466989217,907577,849058,849058,0,1,863223,6,cudaEventSynchronize,44354,memcpy
react_tool_L,measured,2,answer,llm,checksum_complete,,,,gap_between_markers,4466989217,4467076681,87464,0,0,0,0,2305,2,cudaEventDestroy,85159,
react_tool_L,measured,2,,dag,iteration_tail_sync,,,,gap_to_phase_end,4467076681,4467141022,64341,0,0,0,0,11342,3,cudaDeviceSynchronize,52999,
react_tool_L,measured,3,,dag,dag_schedule_gap,,,,gap_between_markers,4467163515,4467176790,13275,0,0,0,0,0,0,,13275,
react_tool_L,measured,3,plan,llm,adapter_dispatch,,,,gap_between_markers,4467176790,4468174435,997645,0,0,0,0,0,0,,997645,
react_tool_L,measured,3,plan,llm,token_preprocess_cpu,,,,host_event,4468174435,4468528917,354482,0,0,0,0,0,0,,354482,
react_tool_L,measured,3,plan,llm,host_input_generate,,,,gap_between_markers,4468528917,4532678031,64149114,0,0,0,0,8812,2,cudaEventQuery,64140302,
react_tool_L,measured,3,plan,llm,h2d_stage,,,,host_event,4532678031,4533645493,967462,810180,810180,0,1,851798,6,cudaEventSynchronize,115664,memcpy
react_tool_L,measured,3,plan,llm,weight_init,,,,gap_between_markers,4533645493,4533841153,195660,29023,29023,2,0,46847,7,cudaLaunchKernel,148813,elementwise_binary|rng_init
react_tool_L,measured,3,plan,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,4533841153,4538259496,4418343,4150254,4150254,224,0,2264537,231,cudaEventSynchronize,2153806,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,3,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4538259496,4538273553,14057,0,0,0,0,0,0,,14057,
react_tool_L,measured,3,plan,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,4538273553,4538846541,572988,320979,320979,32,0,172210,39,cudaLaunchKernel,400778,elementwise_binary
react_tool_L,measured,3,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4538846541,4538854025,7484,0,0,0,0,0,0,,7484,
react_tool_L,measured,3,plan,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,4538854025,4543072314,4218289,4013428,4013428,224,0,2171360,231,cudaEventSynchronize,2046929,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L,measured,3,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4543072314,4543081099,8785,0,0,0,0,0,0,,8785,
react_tool_L,measured,3,plan,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,4543081099,4554438892,11357793,11215578,11215578,32,0,10807777,39,cudaEventSynchronize,550016,gemm
react_tool_L,measured,3,plan,llm,inter_operator_dispatch,,,,gap_between_markers,4554438892,4554447025,8133,0,0,0,0,0,0,,8133,
