workload,process,instances,host_ns_total,host_share_pct,host_ns_per_instance,gpu_ns_total,gpu_share_pct,cuda_api_ns_total,cuda_api_share_of_host_pct,kernel_launches,gpu_over_host_pct
planner_debate,mir_operator:prefill_layer24,15,16597093,0.03,1106472.9,10100191,0.08,3812739,23.0,675,60.9
planner_debate,mir_operator:prefill_layer06,15,16566599,0.03,1104439.9,9899706,0.08,3811365,23.0,675,59.8
planner_debate,mir_operator:prefill_layer22,15,16519362,0.03,1101290.8,10045313,0.08,3802464,23.0,675,60.8
planner_debate,mir_operator:prefill_layer35,15,16509737,0.03,1100649.1,9883107,0.08,3765001,22.8,675,59.9
planner_debate,mir_operator:prefill_layer20,15,16496616,0.03,1099774.4,9872212,0.08,3794760,23.0,675,59.8
planner_debate,mir_operator:prefill_layer21,15,16477951,0.03,1098530.1,9940512,0.08,3757013,22.8,675,60.3
planner_debate,mir_operator:prefill_layer23,15,16469521,0.03,1097968.1,10014587,0.08,3774043,22.9,675,60.8
planner_debate,mir_operator:prefill_layer19,15,16446450,0.03,1096430.0,9946142,0.08,3806200,23.1,675,60.5
planner_debate,mir_operator:prefill_layer34,15,16443407,0.03,1096227.1,9917373,0.08,3799498,23.1,675,60.3
planner_debate,mir_operator:prefill_layer07,15,16421881,0.03,1094792.1,9852192,0.08,3795152,23.1,675,60.0
planner_debate,mir_operator:prefill_layer25,15,16421362,0.03,1094757.5,9855549,0.08,3788023,23.1,675,60.0
planner_debate,mir_operator:prefill_layer04,15,16420015,0.03,1094667.7,9924926,0.08,3755212,22.9,675,60.4
planner_debate,mir_operator:prefill_layer33,15,16403416,0.03,1093561.1,10032095,0.08,3772667,23.0,675,61.2
planner_debate,mir_operator:prefill_layer05,15,16402603,0.03,1093506.9,9906785,0.08,3764228,22.9,675,60.4
planner_debate,mir_operator:prefill_layer28,15,16396492,0.03,1093099.5,9895163,0.08,3767845,23.0,675,60.3
planner_debate,mir_operator:prefill_layer27,15,16372871,0.03,1091524.7,9857437,0.08,3764780,23.0,675,60.2
planner_debate,mir_operator:prefill_layer08,15,16343960,0.03,1089597.3,10013535,0.08,3768297,23.1,675,61.3
planner_debate,mir_operator:prefill_layer18,15,16336772,0.03,1089118.1,9915265,0.08,3776928,23.1,675,60.7
planner_debate,mir_operator:prefill_layer26,15,16336107,0.03,1089073.8,9858303,0.08,3748028,22.9,675,60.3
planner_debate,mir_operator:prefill_layer17,15,16328119,0.03,1088541.3,10104769,0.08,3743305,22.9,675,61.9
planner_debate,mir_operator:prefill_layer29,15,16321879,0.03,1088125.3,9867939,0.08,3753795,23.0,675,60.5
