workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
react_tool_L_it1,measured,1,plan,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,3634148826,3634253236,104410,11424,11424,1,0,23971,8,cudaLaunchKernel,80439,elementwise_binary
react_tool_L_it1,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3634253236,3634261075,7839,0,0,0,0,0,0,,7839,
react_tool_L_it1,measured,1,plan,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,3634261075,3634484455,223380,126460,126460,7,0,60735,14,cudaLaunchKernel,162645,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L_it1,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3634484455,3634493023,8568,0,0,0,0,0,0,,8568,
react_tool_L_it1,measured,1,plan,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,3634493023,3635010999,517976,371798,371798,1,0,371457,8,cudaEventSynchronize,146519,gemm
react_tool_L_it1,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3635010999,3635020821,9822,0,0,0,0,0,0,,9822,
react_tool_L_it1,measured,1,plan,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,3635020821,3635494742,473921,370486,370486,1,0,371952,8,cudaEventSynchronize,101969,gemm
react_tool_L_it1,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3635494742,3635502051,7309,0,0,0,0,0,0,,7309,
react_tool_L_it1,measured,1,plan,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3635502051,3635947941,445890,369366,369366,1,0,367337,8,cudaEventSynchronize,78553,gemm
react_tool_L_it1,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3635947941,3635956728,8787,0,0,0,0,0,0,,8787,
react_tool_L_it1,measured,1,plan,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3635956728,3636033623,76895,0,0,0,0,12383,7,cudaEventRecord,64512,
react_tool_L_it1,measured,1,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3636033623,3636039742,6119,0,0,0,0,0,0,,6119,
react_tool_L_it1,measured,1,plan,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3636039742,3636284745,245003,132700,132700,1,0,127932,8,cudaEventSynchronize,117071,copy
react_tool_L_it1,measured,1,plan,llm,pre_d2h_alloc,,,,gap_between_markers,3636284745,3636301738,16993,0,0,0,0,0,0,,16993,
react_tool_L_it1,measured,1,plan,llm,d2h_stage,,,,host_event,3636301738,3637176584,874846,823912,823912,0,1,826977,6,cudaEventSynchronize,47869,memcpy
react_tool_L_it1,measured,1,plan,llm,checksum_complete,,,,gap_between_markers,3637176584,3637269132,92548,0,0,0,0,2076,2,cudaEventDestroy,90472,
react_tool_L_it1,measured,1,,dag,dag_schedule_gap,,,,gap_between_markers,3637269132,3638437655,1168523,0,0,0,0,5828,2,cudaEventRecord,1162695,
react_tool_L_it1,measured,1,lookup,tool,agent_tool_execute_cpu,,,,host_event,3638437655,3638849139,411484,0,0,0,0,0,0,,411484,
react_tool_L_it1,measured,1,,dag,dag_schedule_gap,,,,gap_between_markers,3638849139,3638922383,73244,0,0,0,0,0,0,,73244,
react_tool_L_it1,measured,1,answer,llm,adapter_dispatch,,,,gap_between_markers,3638922383,3640687167,1764784,0,0,0,0,0,0,,1764784,
react_tool_L_it1,measured,1,answer,llm,token_preprocess_cpu,,,,host_event,3640687167,3640949518,262351,0,0,0,0,0,0,,262351,
react_tool_L_it1,measured,1,answer,llm,host_input_generate,,,,gap_between_markers,3640949518,3724335901,83386383,0,0,0,0,9494,2,cudaEventQuery,83376889,
react_tool_L_it1,measured,1,answer,llm,h2d_stage,,,,host_event,3724335901,3725329687,993786,819625,819625,0,1,863663,6,cudaEventSynchronize,130123,memcpy
react_tool_L_it1,measured,1,answer,llm,weight_init,,,,gap_between_markers,3725329687,3725557699,228012,31615,31615,2,0,59848,7,cudaLaunchKernel,168164,elementwise_binary|rng_init
react_tool_L_it1,measured,1,answer,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,3725557699,3725910259,352560,141404,141404,7,0,83313,14,cudaLaunchKernel,269247,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L_it1,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3725910259,3725927045,16786,0,0,0,0,0,0,,16786,
react_tool_L_it1,measured,1,answer,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,3725927045,3726096764,169719,11551,11551,1,0,43686,8,cudaLaunchKernel,126033,elementwise_binary
react_tool_L_it1,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3726096764,3726109964,13200,0,0,0,0,0,0,,13200,
react_tool_L_it1,measured,1,answer,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,3726109964,3726364125,254161,127069,127069,7,0,68938,14,cudaLaunchKernel,185223,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L_it1,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3726364125,3726372814,8689,0,0,0,0,0,0,,8689,
react_tool_L_it1,measured,1,answer,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,3726372814,3726892779,519965,372021,372021,1,0,369040,8,cudaEventSynchronize,150925,gemm
react_tool_L_it1,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3726892779,3726899916,7137,0,0,0,0,0,0,,7137,
react_tool_L_it1,measured,1,answer,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,3726899916,3727359799,459883,370997,370997,1,0,370720,8,cudaEventSynchronize,89163,gemm
react_tool_L_it1,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3727359799,3727371908,12109,0,0,0,0,0,0,,12109,
react_tool_L_it1,measured,1,answer,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3727371908,3727853898,481990,370678,370678,1,0,372265,8,cudaEventSynchronize,109725,gemm
react_tool_L_it1,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3727853898,3727861317,7419,0,0,0,0,0,0,,7419,
react_tool_L_it1,measured,1,answer,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3727861317,3727947588,86271,0,0,0,0,12917,7,cudaEventRecord,73354,
react_tool_L_it1,measured,1,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3727947588,3727953625,6037,0,0,0,0,0,0,,6037,
