workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
planner_debate_L,measured,0,critic-a,llm,token_preprocess_cpu,,,,host_event,6591061787,6591414221,352434,0,0,0,0,0,0,,352434,
planner_debate_L,measured,0,critic-a,llm,host_input_generate,,,,gap_between_markers,6591414221,6708064534,116650313,0,0,0,0,8368,2,cudaEventQuery,116641945,
planner_debate_L,measured,0,critic-a,llm,h2d_stage,,,,host_event,6708064534,6709603813,1539279,1370066,1370066,0,1,1404019,6,cudaEventSynchronize,135260,memcpy
planner_debate_L,measured,0,critic-a,llm,weight_init,,,,gap_between_markers,6709603813,6709824649,220836,52094,52094,2,0,49393,7,cudaLaunchKernel,171443,elementwise_binary|rng_init
planner_debate_L,measured,0,critic-a,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,6709824649,6726359357,16534708,16255675,16255675,224,0,14316626,231,cudaEventSynchronize,2218082,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,0,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,6726359357,6726379472,20115,0,0,0,0,0,0,,20115,
planner_debate_L,measured,0,critic-a,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,6726379472,6727157961,778489,643177,643177,32,0,348264,39,cudaEventSynchronize,430225,elementwise_binary
planner_debate_L,measured,0,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,6727157961,6727165740,7779,0,0,0,0,0,0,,7779,
planner_debate_L,measured,0,critic-a,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,6727165740,6743159353,15993613,15774185,15774185,224,0,13992425,231,cudaEventSynchronize,2001188,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,0,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,6743159353,6743169007,9654,0,0,0,0,0,0,,9654,
planner_debate_L,measured,0,critic-a,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,6743169007,6769503952,26334945,26125418,26125418,32,32,25618714,71,cudaEventSynchronize,716231,gemm|memset
planner_debate_L,measured,0,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,6769503952,6769519058,15106,0,0,0,0,0,0,,15106,
planner_debate_L,measured,0,critic-a,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,6769519058,6796201770,26682712,26542846,26542846,32,32,26034444,71,cudaEventSynchronize,648268,gemm|memset
planner_debate_L,measured,0,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,6796201770,6796215022,13252,0,0,0,0,0,0,,13252,
planner_debate_L,measured,0,critic-a,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,6796215022,6823246258,27031236,26873971,26873971,32,32,26385456,71,cudaEventSynchronize,645780,gemm|memset
planner_debate_L,measured,0,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,6823246258,6823412102,165844,0,0,0,0,0,0,,165844,
planner_debate_L,measured,0,critic-a,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,6823412102,6823616855,204753,0,0,0,0,21895,7,cudaEventRecord,182858,
planner_debate_L,measured,0,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,6823616855,6823622818,5963,0,0,0,0,0,0,,5963,
planner_debate_L,measured,0,critic-a,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,6823622818,6830937017,7314199,7167406,7167406,32,0,6679756,39,cudaEventSynchronize,634443,copy
planner_debate_L,measured,0,critic-a,llm,pre_d2h_alloc,,,,gap_between_markers,6830937017,6830959737,22720,0,0,0,0,0,0,,22720,
planner_debate_L,measured,0,critic-a,llm,d2h_stage,,,,host_event,6830959737,6832462213,1502476,1441967,1441967,0,1,1454145,6,cudaEventSynchronize,48331,memcpy
planner_debate_L,measured,0,critic-a,llm,checksum_complete,,,,gap_between_markers,6832462213,6832560408,98195,0,0,0,0,1694,2,cudaEventDestroy,96501,
planner_debate_L,measured,0,,dag,dag_schedule_gap,,,,gap_between_markers,6832560408,6832601998,41590,0,0,0,0,5344,2,cudaEventRecord,36246,
planner_debate_L,measured,0,critic-b,llm,adapter_dispatch,,,,gap_between_markers,6832601998,6833561016,959018,0,0,0,0,0,0,,959018,
planner_debate_L,measured,0,critic-b,llm,token_preprocess_cpu,,,,host_event,6833561016,6833865360,304344,0,0,0,0,0,0,,304344,
planner_debate_L,measured,0,critic-b,llm,host_input_generate,,,,gap_between_markers,6833865360,6949903206,116037846,0,0,0,0,9398,2,cudaEventQuery,116028448,
planner_debate_L,measured,0,critic-b,llm,h2d_stage,,,,host_event,6949903206,6951961930,2058724,1894144,1894144,0,1,1935352,6,cudaEventSynchronize,123372,memcpy
planner_debate_L,measured,0,critic-b,llm,weight_init,,,,gap_between_markers,6951961930,6952179305,217375,53214,53214,2,0,48770,7,cudaLaunchKernel,168605,elementwise_binary|rng_init
planner_debate_L,measured,0,critic-b,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,6952179305,6968259856,16080551,15806281,15806281,224,0,13830215,231,cudaEventSynchronize,2250336,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,0,critic-b,llm,inter_operator_dispatch,,,,gap_between_markers,6968259856,6968275902,16046,0,0,0,0,0,0,,16046,
planner_debate_L,measured,0,critic-b,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,6968275902,6969154672,878770,781957,781957,32,0,468026,39,cudaEventSynchronize,410744,elementwise_binary
planner_debate_L,measured,0,critic-b,llm,inter_operator_dispatch,,,,gap_between_markers,6969154672,6969161923,7251,0,0,0,0,0,0,,7251,
planner_debate_L,measured,0,critic-b,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,6969161923,6985314468,16152545,15865833,15865833,224,0,14039656,231,cudaEventSynchronize,2112889,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,0,critic-b,llm,inter_operator_dispatch,,,,gap_between_markers,6985314468,6985324005,9537,0,0,0,0,0,0,,9537,
planner_debate_L,measured,0,critic-b,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,6985324005,7011318928,25994923,25736729,25736729,32,32,25308272,71,cudaEventSynchronize,686651,gemm|memset
planner_debate_L,measured,0,critic-b,llm,inter_operator_dispatch,,,,gap_between_markers,7011318928,7011355232,36304,0,0,0,0,0,0,,36304,
planner_debate_L,measured,0,critic-b,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,7011355232,7037785144,26429912,26188968,26188968,32,32,25744702,71,cudaEventSynchronize,685210,gemm|memset
planner_debate_L,measured,0,critic-b,llm,inter_operator_dispatch,,,,gap_between_markers,7037785144,7037802546,17402,0,0,0,0,0,0,,17402,
planner_debate_L,measured,0,critic-b,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,7037802546,7063843076,26040530,25904692,25904692,32,32,25440032,71,cudaEventSynchronize,600498,gemm|memset
planner_debate_L,measured,0,critic-b,llm,inter_operator_dispatch,,,,gap_between_markers,7063843076,7063862839,19763,0,0,0,0,0,0,,19763,
planner_debate_L,measured,0,critic-b,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,7063862839,7064029761,166922,0,0,0,0,11485,7,cudaEventRecord,155437,
planner_debate_L,measured,0,critic-b,llm,inter_operator_dispatch,,,,gap_between_markers,7064029761,7064038190,8429,0,0,0,0,0,0,,8429,
planner_debate_L,measured,0,critic-b,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,7064038190,7071534958,7496768,7353546,7353546,32,0,6895146,39,cudaEventSynchronize,601622,copy
planner_debate_L,measured,0,critic-b,llm,pre_d2h_alloc,,,,gap_between_markers,7071534958,7071561666,26708,0,0,0,0,0,0,,26708,
planner_debate_L,measured,0,critic-b,llm,d2h_stage,,,,host_event,7071561666,7073081144,1519478,1458511,1458511,0,1,1471794,6,cudaEventSynchronize,47684,memcpy
planner_debate_L,measured,0,critic-b,llm,checksum_complete,,,,gap_between_markers,7073081144,7073174271,93127,0,0,0,0,2134,2,cudaEventDestroy,90993,
planner_debate_L,measured,0,,dag,dag_schedule_gap,,,,gap_between_markers,7073174271,7074098206,923935,0,0,0,0,5368,2,cudaEventRecord,918567,
planner_debate_L,measured,0,planner-tool,tool,agent_tool_execute_cpu,,,,host_event,7074098206,7074480417,382211,0,0,0,0,0,0,,382211,
planner_debate_L,measured,0,,dag,dag_schedule_gap,,,,gap_between_markers,7074480417,7074556718,76301,0,0,0,0,0,0,,76301,
planner_debate_L,measured,0,critic-merge,llm,adapter_dispatch,,,,gap_between_markers,7074556718,7075980192,1423474,0,0,0,0,0,0,,1423474,
planner_debate_L,measured,0,critic-merge,llm,token_preprocess_cpu,,,,host_event,7075980192,7076240165,259973,0,0,0,0,0,0,,259973,
planner_debate_L,measured,0,critic-merge,llm,host_input_generate,,,,gap_between_markers,7076240165,7191360206,115120041,0,0,0,0,11697,2,cudaEventQuery,115108344,
planner_debate_L,measured,0,critic-merge,llm,h2d_stage,,,,host_event,7191360206,7192888257,1528051,1359922,1359922,0,1,1399704,6,cudaEventSynchronize,128347,memcpy
planner_debate_L,measured,0,critic-merge,llm,weight_init,,,,gap_between_markers,7192888257,7193109149,220892,53919,53919,2,0,47397,7,cudaLaunchKernel,173495,elementwise_binary|rng_init
planner_debate_L,measured,0,critic-merge,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,7193109149,7209615679,16506530,16211294,16211294,224,0,14359628,231,cudaEventSynchronize,2146902,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,0,critic-merge,llm,inter_operator_dispatch,,,,gap_between_markers,7209615679,7209639719,24040,0,0,0,0,0,0,,24040,
planner_debate_L,measured,0,critic-merge,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,7209639719,7210404013,764294,644362,644362,32,0,371144,39,cudaEventSynchronize,393150,elementwise_binary
planner_debate_L,measured,0,critic-merge,llm,inter_operator_dispatch,,,,gap_between_markers,7210404013,7210412806,8793,0,0,0,0,0,0,,8793,
planner_debate_L,measured,0,critic-merge,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,7210412806,7226866866,16454060,16231386,16231386,224,0,14429646,231,cudaEventSynchronize,2024414,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,0,critic-merge,llm,inter_operator_dispatch,,,,gap_between_markers,7226866866,7226884053,17187,0,0,0,0,0,0,,17187,
planner_debate_L,measured,0,critic-merge,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,7226884053,7253259453,26375400,26109101,26109101,32,32,25669649,71,cudaEventSynchronize,705751,gemm|memset
planner_debate_L,measured,0,critic-merge,llm,inter_operator_dispatch,,,,gap_between_markers,7253259453,7253281754,22301,0,0,0,0,0,0,,22301,
planner_debate_L,measured,0,critic-merge,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,7253281754,7280098134,26816380,26626683,26626683,32,32,26124319,71,cudaEventSynchronize,692061,gemm|memset
planner_debate_L,measured,0,critic-merge,llm,inter_operator_dispatch,,,,gap_between_markers,7280098134,7280123009,24875,0,0,0,0,0,0,,24875,
planner_debate_L,measured,0,critic-merge,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,7280123009,7307605013,27482004,27282757,27282757,32,32,26770495,71,cudaEventSynchronize,711509,gemm|memset
planner_debate_L,measured,0,critic-merge,llm,inter_operator_dispatch,,,,gap_between_markers,7307605013,7307629778,24765,0,0,0,0,0,0,,24765,
planner_debate_L,measured,0,critic-merge,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,7307629778,7307810887,181109,0,0,0,0,15757,7,cudaEventRecord,165352,
planner_debate_L,measured,0,critic-merge,llm,inter_operator_dispatch,,,,gap_between_markers,7307810887,7307816557,5670,0,0,0,0,0,0,,5670,
planner_debate_L,measured,0,critic-merge,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,7307816557,7315091871,7275314,7130350,7130350,32,0,6617327,39,cudaEventSynchronize,657987,copy
planner_debate_L,measured,0,critic-merge,llm,pre_d2h_alloc,,,,gap_between_markers,7315091871,7315115275,23404,0,0,0,0,0,0,,23404,
planner_debate_L,measured,0,critic-merge,llm,d2h_stage,,,,host_event,7315115275,7316642706,1527431,1465902,1465902,0,1,1477817,6,cudaEventSynchronize,49614,memcpy
planner_debate_L,measured,0,critic-merge,llm,checksum_complete,,,,gap_between_markers,7316642706,7316737775,95069,0,0,0,0,2262,2,cudaEventDestroy,92807,
planner_debate_L,measured,0,,dag,dag_schedule_gap,,,,gap_between_markers,7316737775,7316789806,52031,0,0,0,0,5092,2,cudaEventRecord,46939,
planner_debate_L,measured,0,planner-final,llm,adapter_dispatch,,,,gap_between_markers,7316789806,7317741607,951801,0,0,0,0,0,0,,951801,
planner_debate_L,measured,0,planner-final,llm,token_preprocess_cpu,,,,host_event,7317741607,7318039862,298255,0,0,0,0,0,0,,298255,
planner_debate_L,measured,0,planner-final,llm,host_input_generate,,,,gap_between_markers,7318039862,7407838186,89798324,0,0,0,0,7204,2,cudaEventQuery,89791120,
planner_debate_L,measured,0,planner-final,llm,h2d_stage,,,,host_event,7407838186,7409057624,1219438,1046621,1046621,0,1,1086800,6,cudaEventSynchronize,132638,memcpy
planner_debate_L,measured,0,planner-final,llm,weight_init,,,,gap_between_markers,7409057624,7409270454,212830,40031,40031,2,0,48034,7,cudaLaunchKernel,164796,elementwise_binary|rng_init
planner_debate_L,measured,0,planner-final,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,7409270454,7418715442,9444988,9158759,9158759,224,0,7208254,231,cudaEventSynchronize,2236734,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,7418715442,7418733549,18107,0,0,0,0,0,0,,18107,
planner_debate_L,measured,0,planner-final,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,7418733549,7419396173,662624,444177,444177,32,0,258108,39,cudaLaunchKernel,404516,elementwise_binary
planner_debate_L,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,7419396173,7419403881,7708,0,0,0,0,0,0,,7708,
planner_debate_L,measured,0,planner-final,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,7419403881,7428591501,9187620,8973648,8973648,224,0,7224744,231,cudaEventSynchronize,1962876,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,7428591501,7428602511,11010,0,0,0,0,0,0,,11010,
planner_debate_L,measured,0,planner-final,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,7428602511,7448666945,20064434,19867263,19867263,32,0,19381600,71,cudaEventSynchronize,682834,gemm
planner_debate_L,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,7448666945,7448676294,9349,0,0,0,0,0,0,,9349,
planner_debate_L,measured,0,planner-final,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,7448676294,7468757448,20081154,19984539,19984539,32,0,19503567,71,cudaEventSynchronize,577587,gemm
planner_debate_L,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,7468757448,7468776475,19027,0,0,0,0,0,0,,19027,
planner_debate_L,measured,0,planner-final,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,7468776475,7489696431,20919956,20755936,20755936,32,0,20317535,71,cudaEventSynchronize,602421,gemm
planner_debate_L,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,7489696431,7489711548,15117,0,0,0,0,0,0,,15117,
planner_debate_L,measured,0,planner-final,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,7489711548,7489879370,167822,0,0,0,0,15553,7,cudaEventRecord,152269,
planner_debate_L,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,7489879370,7489884718,5348,0,0,0,0,0,0,,5348,
planner_debate_L,measured,0,planner-final,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,7489884718,7495776733,5892015,5736798,5736798,32,0,5247732,39,cudaEventSynchronize,644283,copy
planner_debate_L,measured,0,planner-final,llm,pre_d2h_alloc,,,,gap_between_markers,7495776733,7495803579,26846,0,0,0,0,0,0,,26846,
planner_debate_L,measured,0,planner-final,llm,d2h_stage,,,,host_event,7495803579,7496995172,1191593,1113915,1113915,0,1,1129039,6,cudaEventSynchronize,62554,memcpy
planner_debate_L,measured,0,planner-final,llm,checksum_complete,,,,gap_between_markers,7496995172,7497095001,99829,0,0,0,0,1824,2,cudaEventDestroy,98005,
planner_debate_L,measured,0,,dag,iteration_tail_sync,,,,gap_to_phase_end,7497095001,7497168136,73135,0,0,0,0,15442,3,cudaDeviceSynchronize,57693,
planner_debate_L,measured,1,,dag,dag_schedule_gap,,,,gap_between_markers,7497207190,7497221174,13984,0,0,0,0,0,0,,13984,
planner_debate_L,measured,1,planner-seed,llm,adapter_dispatch,,,,gap_between_markers,7497221174,7498163424,942250,0,0,0,0,0,0,,942250,
planner_debate_L,measured,1,planner-seed,llm,token_preprocess_cpu,,,,host_event,7498163424,7498487377,323953,0,0,0,0,0,0,,323953,
planner_debate_L,measured,1,planner-seed,llm,host_input_generate,,,,gap_between_markers,7498487377,7590077765,91590388,0,0,0,0,8033,2,cudaEventQuery,91582355,
planner_debate_L,measured,1,planner-seed,llm,h2d_stage,,,,host_event,7590077765,7591591434,1513669,1088123,1088123,0,1,1107320,6,cudaEventSynchronize,406349,memcpy
planner_debate_L,measured,1,planner-seed,llm,weight_init,,,,gap_between_markers,7591591434,7592088096,496662,39134,39134,2,0,49955,7,cudaLaunchKernel,446707,elementwise_binary|rng_init
planner_debate_L,measured,1,planner-seed,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,7592088096,7601566302,9478206,9135500,9135500,224,0,7115969,231,cudaEventSynchronize,2362237,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,7601566302,7601608042,41740,0,0,0,0,0,0,,41740,
planner_debate_L,measured,1,planner-seed,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,7601608042,7602219154,611112,443600,443600,32,0,176552,39,cudaLaunchKernel,434560,elementwise_binary
planner_debate_L,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,7602219154,7602239301,20147,0,0,0,0,0,0,,20147,
planner_debate_L,measured,1,planner-seed,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,7602239301,7611448100,9208799,8968946,8968946,224,0,7051934,231,cudaEventSynchronize,2156865,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,7611448100,7611464979,16879,0,0,0,0,0,0,,16879,
planner_debate_L,measured,1,planner-seed,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,7611464979,7631542914,20077935,19876960,19876960,32,0,19313926,71,cudaEventSynchronize,764009,gemm
planner_debate_L,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,7631542914,7631572849,29935,0,0,0,0,0,0,,29935,
planner_debate_L,measured,1,planner-seed,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,7631572849,7652035775,20462926,20352977,20352977,32,0,19872113,71,cudaEventSynchronize,590813,gemm
planner_debate_L,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,7652035775,7652053477,17702,0,0,0,0,0,0,,17702,
planner_debate_L,measured,1,planner-seed,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,7652053477,7672612649,20559172,20436396,20436396,32,0,19999701,71,cudaEventSynchronize,559471,gemm
planner_debate_L,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,7672612649,7672630150,17501,0,0,0,0,0,0,,17501,
planner_debate_L,measured,1,planner-seed,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,7672630150,7672814074,183924,0,0,0,0,13863,7,cudaEventRecord,170061,
planner_debate_L,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,7672814074,7672820159,6085,0,0,0,0,0,0,,6085,
planner_debate_L,measured,1,planner-seed,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,7672820159,7678627754,5807595,5651104,5651104,32,0,5159351,39,cudaEventSynchronize,648244,copy
planner_debate_L,measured,1,planner-seed,llm,pre_d2h_alloc,,,,gap_between_markers,7678627754,7678651028,23274,0,0,0,0,0,0,,23274,
planner_debate_L,measured,1,planner-seed,llm,d2h_stage,,,,host_event,7678651028,7679807802,1156774,1097275,1097275,0,1,1108098,6,cudaEventSynchronize,48676,memcpy
planner_debate_L,measured,1,planner-seed,llm,checksum_complete,,,,gap_between_markers,7679807802,7679917263,109461,0,0,0,0,2018,2,cudaEventDestroy,107443,
planner_debate_L,measured,1,,dag,dag_schedule_gap,,,,gap_between_markers,7679917263,7679966498,49235,0,0,0,0,5617,2,cudaEventRecord,43618,
planner_debate_L,measured,1,critic-a,llm,adapter_dispatch,,,,gap_between_markers,7679966498,7680930599,964101,0,0,0,0,0,0,,964101,
planner_debate_L,measured,1,critic-a,llm,token_preprocess_cpu,,,,host_event,7680930599,7681340652,410053,0,0,0,0,0,0,,410053,
planner_debate_L,measured,1,critic-a,llm,host_input_generate,,,,gap_between_markers,7681340652,7798606871,117266219,0,0,0,0,9194,2,cudaEventQuery,117257025,
planner_debate_L,measured,1,critic-a,llm,h2d_stage,,,,host_event,7798606871,7800219404,1612533,1454447,1454447,0,1,1490866,6,cudaEventSynchronize,121667,memcpy
planner_debate_L,measured,1,critic-a,llm,weight_init,,,,gap_between_markers,7800219404,7800437394,217990,53246,53246,2,0,50488,7,cudaLaunchKernel,167502,elementwise_binary|rng_init
planner_debate_L,measured,1,critic-a,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,7800437394,7816579087,16141693,15840520,15840520,224,0,13949839,231,cudaEventSynchronize,2191854,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,1,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,7816579087,7816603027,23940,0,0,0,0,0,0,,23940,
planner_debate_L,measured,1,critic-a,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,7816603027,7817390503,787476,643147,643147,32,0,355467,39,cudaEventSynchronize,432009,elementwise_binary
planner_debate_L,measured,1,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,7817390503,7817400201,9698,0,0,0,0,0,0,,9698,
planner_debate_L,measured,1,critic-a,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,7817400201,7833437279,16037078,15808687,15808687,224,0,13953564,231,cudaEventSynchronize,2083514,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,measured,1,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,7833437279,7833447692,10413,0,0,0,0,0,0,,10413,
