workload,phase,iteration,wall_ns,gpu_busy_union_ns,gpu_busy_pct,operator_gpu_ns,call_overhead_gpu_ns,sum_attributed_gpu_ns,kernel_launches,memcpy_memset,operator_nvtx_cpu_ns
react_moa_mcts,warmup,0,32647379325,8178483617,25.05,8163936149,14547468,8178483617,1351780,4468,31409406273
react_moa_mcts,warmup,1,32992283112,8176141327,24.78,8161576698,14564629,8176141327,1351780,4468,31739530478
react_moa_mcts,measured,0,33048483340,8177280921,24.74,8162730075,14550846,8177280921,1351780,4468,31687970423
react_moa_mcts,measured,1,35286302874,8205449590,23.25,8190845039,14604551,8205449590,1351780,4468,33832006743
react_moa_mcts,measured,2,33170584056,8208913446,24.75,8194042500,14870946,8208913446,1351780,4468,31821570668
