workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
planner_debate,measured,0,critic-merge,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3682390720,3682482355,91635,19676,19676,1,0,22303,8,cudaLaunchKernel,69332,gemm
planner_debate,measured,0,critic-merge,llm,inter_operator_dispatch,,,,gap_between_markers,3682482355,3682490435,8080,0,0,0,0,0,0,,8080,
planner_debate,measured,0,critic-merge,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3682490435,3682560047,69612,0,0,0,0,13495,7,cudaEventRecord,56117,
planner_debate,measured,0,critic-merge,llm,inter_operator_dispatch,,,,gap_between_markers,3682560047,3682566382,6335,0,0,0,0,0,0,,6335,
planner_debate,measured,0,critic-merge,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3682566382,3682680086,113704,12350,12350,1,0,24697,8,cudaLaunchKernel,89007,copy
planner_debate,measured,0,critic-merge,llm,pre_d2h_alloc,,,,gap_between_markers,3682680086,3682690921,10835,0,0,0,0,0,0,,10835,
planner_debate,measured,0,critic-merge,llm,d2h_stage,,,,host_event,3682690921,3682835925,145004,95567,95567,0,1,96910,6,cudaEventSynchronize,48094,memcpy
planner_debate,measured,0,critic-merge,llm,checksum_complete,,,,gap_between_markers,3682835925,3682896533,60608,0,0,0,0,1903,2,cudaEventDestroy,58705,
planner_debate,measured,0,,dag,dag_schedule_gap,,,,gap_between_markers,3682896533,3682929717,33184,0,0,0,0,4377,2,cudaEventRecord,28807,
planner_debate,measured,0,planner-final,llm,adapter_dispatch,,,,gap_between_markers,3682929717,3684056919,1127202,0,0,0,0,0,0,,1127202,
planner_debate,measured,0,planner-final,llm,token_preprocess_cpu,,,,host_event,3684056919,3684398991,342072,0,0,0,0,0,0,,342072,
planner_debate,measured,0,planner-final,llm,host_input_generate,,,,gap_between_markers,3684398991,3694290320,9891329,0,0,0,0,8345,2,cudaEventQuery,9882984,
planner_debate,measured,0,planner-final,llm,h2d_stage,,,,host_event,3694290320,3694500318,209998,80146,80146,0,1,106938,6,cudaEventSynchronize,103060,memcpy
