workload,phase,iteration,call_id,op_index,op_type,kind,family,name,correlation_id,api_name,api_start,api_end,gpu_start,gpu_end,gpu_ns,stream,grid,block,registers,static_smem,dynamic_smem,bytes
react_moa_mcts,warmup,0,react-plan,7,AddOp,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOnSelf_add<c10::Half>, std::array<char *, (unsigned long)2>>(int, T2, T3)",481,cudaLaunchKernel_v7000,2968006308,2968081331,2968078443,2968079883,1440,7,576x1x1,128x1x1,22,0,0,0
react_moa_mcts,warmup,0,react-plan,8,RMSNormOp,kernel,copy,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)8, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",527,cudaLaunchKernel_v7000,2968280997,2968299218,2968297512,2968301096,3584,7,576x1x1,128x1x1,38,0,0,0
react_moa_mcts,warmup,0,react-plan,8,RMSNormOp,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",538,cudaLaunchKernel_v7000,2968331905,2968342266,2968341857,2968343969,2112,7,576x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,react-plan,8,RMSNormOp,kernel,reduce,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)",552,cudaLaunchKernel_v7000,2968378639,2968388343,2968388442,2968391577,3135,7,48x1x1,32x16x1,26,16,0,0
react_moa_mcts,warmup,0,react-plan,8,RMSNormOp,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",558,cudaLaunchKernel_v7000,2968415274,2968424915,2968425460,2968426611,1151,7,1x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,react-plan,8,RMSNormOp,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",568,cudaLaunchKernel_v7000,2968446156,2968454734,2968455119,2968456335,1216,7,1x1x1,128x1x1,26,0,0,0
react_moa_mcts,warmup,0,react-plan,8,RMSNormOp,kernel,elementwise_binary,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",578,cudaLaunchKernel_v7000,2968479427,2968486777,2968486954,2968489897,2943,7,2304x1x1,128x1x1,16,0,0,0
react_moa_mcts,warmup,0,react-plan,8,RMSNormOp,kernel,copy,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",591,cudaLaunchKernel_v7000,2968506525,2968513703,2968514117,2968515877,1760,7,576x1x1,128x1x1,22,0,0,0
react_moa_mcts,warmup,0,react-plan,10,LinearOp,memset,memset,memset,2438,cudaMemsetAsync_v3020,3228775890,3228808622,3228808242,3228808690,448,7,0x0x0,0x0x0,0,0,0,576
react_moa_mcts,warmup,0,react-plan,10,LinearOp,kernel,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),2439,cuLaunchKernel,3228810208,3228855532,3228848172,3228860554,12382,7,96x2x2,128x1x1,96,0,49152,0
