workload,phase,call_id,op_index,op_type,engine,instances,gpu_ns_mean,gpu_ns_median,gpu_ns_min,gpu_ns_max,gpu_ns_stdev,nvtx_cpu_ns_mean,nvtx_cpu_ns_median,nvtx_cpu_ns_min,nvtx_cpu_ns_max,kernels_per_instance,gpu_over_cpu_pct,kernel_families
react_moa_mcts,measured,moa-map0,7,AddOp,ve,20,2060.5,2079.5,1983,2112,34.2,103140.9,101048.0,94063,134922,1,2.0,elementwise_binary
react_moa_mcts,measured,moa-map0,8,RMSNormOp,ve,20,19117.1,19101.5,18778,19325,129.1,225328.5,219928.0,204344,279443,7,8.5,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,moa-map0,10,LinearOp,me,20,20126.4,20140.5,19997,20221,67.3,125063.9,114814.5,108696,198427,1,16.1,gemm
react_moa_mcts,measured,moa-map0,11,LinearOp,me,20,20137.7,20141.0,19997,20349,85.0,101731.8,96984.0,92633,125049,1,19.8,gemm
react_moa_mcts,measured,moa-map0,12,LinearOp,me,20,20044.8,20061.0,19837,20189,74.7,96041,95071.5,90317,106785,1,20.9,gemm
react_moa_mcts,measured,moa-map0,13,ViewOp,de,20,0,0.0,0,0,0.0,69595.1,67996.5,65297,83831,0,0.0,
react_moa_mcts,measured,moa-map0,14,TransposeOp,de,20,12367.6,12366.0,12126,12638,127.8,118248.4,114803.5,107394,155402,1,10.5,copy
react_moa_mcts,measured,moa-map0,,call_overhead,,20,185627.9,153864.0,142601,253143,47986.6,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,measured,moa-map1,6,RMSNormOp,ve,20,19395.5,19388.5,19198,19547,76.4,256696.5,243435.5,226875,394624,7,7.6,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,moa-map1,7,AddOp,ve,20,2062,2079.0,1952,2112,43.4,102078.6,100199.5,93705,118532,1,2.0,elementwise_binary
react_moa_mcts,measured,moa-map1,8,RMSNormOp,ve,20,19101.5,19085.5,18944,19231,95.4,227587.8,219119.5,205971,312680,7,8.4,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,moa-map1,10,LinearOp,me,20,20201.6,20189.0,20029,20412,94.5,125274.6,117482.0,108934,198419,1,16.1,gemm
react_moa_mcts,measured,moa-map1,11,LinearOp,me,20,20144.1,20125.0,19996,20349,86.8,97886.8,95321.5,93131,106272,1,20.6,gemm
react_moa_mcts,measured,moa-map1,12,LinearOp,me,20,25543.0,20093.0,19901,129260,23794.5,102620.4,93996.0,90283,201066,1,24.9,gemm
react_moa_mcts,measured,moa-map1,13,ViewOp,de,20,0,0.0,0,0,0.0,74188,70174.0,65923,131862,0,0.0,
react_moa_mcts,measured,moa-map1,14,TransposeOp,de,20,12329.2,12318.0,12126,12734,140.3,119115.6,112722.0,107815,156301,1,10.4,copy
react_moa_mcts,measured,moa-map1,,call_overhead,,20,236376.5,193024.5,183266,327179,62194.5,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,measured,moa-map2,6,RMSNormOp,ve,20,19854.3,19326.5,19133,29978,2323.7,260570,245448.0,227135,383497,7,7.6,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,moa-map2,7,AddOp,ve,20,2068.5,2080.0,1983,2112,37.0,100174,99222.0,93594,112129,1,2.1,elementwise_binary
react_moa_mcts,measured,moa-map2,8,RMSNormOp,ve,20,19092.8,19101.5,18814,19326,122.9,221627.2,216356.0,204480,252293,7,8.6,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,moa-map2,10,LinearOp,me,20,20078.4,20092.5,19933,20188,65.2,125593.6,120296.5,109730,189674,1,16.0,gemm
react_moa_mcts,measured,moa-map2,11,LinearOp,me,20,20148.7,20125.0,19996,20284,79.6,101537.8,97598.5,93019,124069,1,19.8,gemm
react_moa_mcts,measured,moa-map2,12,LinearOp,me,20,20020.7,19981.0,19900,20221,106.4,96466.1,93864.0,90183,115728,1,20.8,gemm
react_moa_mcts,measured,moa-map2,13,ViewOp,de,20,0,0.0,0,0,0.0,69448.4,68351.5,64676,80091,0,0.0,
react_moa_mcts,measured,moa-map2,14,TransposeOp,de,20,12388.4,12366.0,12126,12830,157.9,118985.9,115184.5,107072,146130,1,10.4,copy
react_moa_mcts,measured,moa-map2,,call_overhead,,20,238256.5,190770.0,183267,325707,63799.6,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,measured,moa-reduce,6,RMSNormOp,ve,20,19300.8,19309.5,19069,19454,101.4,256876.2,245051.5,228082,309379,7,7.5,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,moa-reduce,7,AddOp,ve,20,2076.4,2080.0,1984,2112,33.2,101504.9,97850.0,93793,143078,1,2.0,elementwise_binary
react_moa_mcts,measured,moa-reduce,8,RMSNormOp,ve,20,19069.4,19070.0,18812,19294,126.4,225139.8,220879.5,203566,250198,7,8.5,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,moa-reduce,10,LinearOp,me,20,20120.0,20125.0,19965,20253,64.9,131226.3,121435.0,106828,262629,1,15.3,gemm
react_moa_mcts,measured,moa-reduce,11,LinearOp,me,20,20724.8,20141.0,19997,32187,2630.4,100136.6,100064.0,93374,118290,1,20.7,gemm
react_moa_mcts,measured,moa-reduce,12,LinearOp,me,20,20033.6,20029.0,19869,20157,75.9,98521.9,94199.0,90629,170087,1,20.3,gemm
react_moa_mcts,measured,moa-reduce,13,ViewOp,de,20,0,0.0,0,0,0.0,81239.4,69757.5,65442,305601,0,0.0,
react_moa_mcts,measured,moa-reduce,14,TransposeOp,de,20,12465.2,12446.0,12254,12702,155.3,119205.9,117394.0,107463,138105,1,10.5,copy
react_moa_mcts,measured,moa-reduce,,call_overhead,,20,245805.2,190769.0,183075,324492,65435.6,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,measured,react-answer,6,RMSNormOp,ve,20,17878.8,17933.0,17691,18014,117.1,255750.1,244588.0,225637,308185,7,7.0,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,react-answer,7,AddOp,ve,20,1708.3,1696.0,1663,1760,29.2,98735.9,97815.5,93147,105193,1,1.7,elementwise_binary
react_moa_mcts,measured,react-answer,8,RMSNormOp,ve,20,17373.9,17326.0,17152,17567,130.9,226499.0,218332.0,202713,297578,7,7.7,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,react-answer,10,LinearOp,me,20,14592.8,14590.0,14557,14653,22.2,130285.9,120997.0,112869,200138,1,11.2,gemm
react_moa_mcts,measured,react-answer,11,LinearOp,me,20,14593.0,14590.0,14526,14654,30.2,102515.4,99680.0,93223,169454,1,14.2,gemm
react_moa_mcts,measured,react-answer,12,LinearOp,me,20,14528.8,14525.5,14462,14589,30.1,95827.6,94174.0,89431,111961,1,15.2,gemm
react_moa_mcts,measured,react-answer,13,ViewOp,de,20,0,0.0,0,0,0.0,69631.4,68866.5,65353,80083,0,0.0,
react_moa_mcts,measured,react-answer,14,TransposeOp,de,20,12124.5,12110.5,12062,12286,54.0,120229.4,111099.5,106600,187751,1,10.1,copy
react_moa_mcts,measured,react-answer,,call_overhead,,20,212678.0,166965.5,162469,286740,57859.4,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,measured,react-plan,6,RMSNormOp,ve,20,15925.3,15949.5,15677,16125,138.3,253578.6,244430.0,227224,297744,7,6.3,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,react-plan,7,AddOp,ve,20,1444.6,1440.0,1439,1472,11.5,100903.4,97074.5,94234,126884,1,1.4,elementwise_binary
react_moa_mcts,measured,react-plan,8,RMSNormOp,ve,20,15354.4,15341.5,15132,15584,158.5,224865,221780.0,205780,256388,7,6.8,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,measured,react-plan,10,LinearOp,me,20,12918.0,12910.0,12798,13086,67.0,175580.6,164323.0,149406,223599,1,7.4,gemm|memset
react_moa_mcts,measured,react-plan,11,LinearOp,me,20,12737.1,12734.0,12606,12894,67.1,121361.1,117334.0,109657,152821,1,10.5,gemm|memset
react_moa_mcts,measured,react-plan,12,LinearOp,me,20,12690.8,12685.5,12574,12830,67.3,110119.1,108429.5,103234,122561,1,11.5,gemm|memset
react_moa_mcts,measured,react-plan,13,ViewOp,de,20,0,0.0,0,0,0.0,69509.6,68445.5,64856,75632,0,0.0,
react_moa_mcts,measured,react-plan,14,TransposeOp,de,20,9376.0,9374.0,9310,9439,35.7,121958.8,118731.0,108889,145663,1,7.7,copy
react_moa_mcts,measured,react-plan,,call_overhead,,20,68013,58039.0,54743,90865,14893.0,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,warmup,mcts-actor0,6,RMSNormOp,ve,5,19280.6,19324,19165,19359,82.9,262585.6,265855,246004,274528,7,7.3,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,mcts-actor0,7,AddOp,ve,5,2060.6,2080,1983,2112,43.8,98786.4,98687,96725,101101,1,2.1,elementwise_binary
react_moa_mcts,warmup,mcts-actor0,8,RMSNormOp,ve,5,19050,19102,18812,19134,121.5,227157.8,223757,212566,252351,7,8.4,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,mcts-actor0,10,LinearOp,me,5,20073.6,20093,19996,20125,52.3,132165.4,129619,117264,152907,1,15.2,gemm
react_moa_mcts,warmup,mcts-actor0,11,LinearOp,me,5,20150,20188,19996,20253,94.0,102327,100119,95993,114778,1,19.7,gemm
react_moa_mcts,warmup,mcts-actor0,12,LinearOp,me,5,20003.4,19997,19901,20189,100.0,93830.8,93373,92594,95987,1,21.3,gemm
react_moa_mcts,warmup,mcts-actor0,13,ViewOp,de,5,0,0,0,0,0.0,72683.4,70723,68558,81841,0,0.0,
react_moa_mcts,warmup,mcts-actor0,14,TransposeOp,de,5,12350.2,12254,12190,12542,157.9,119915.4,120497,116535,123776,1,10.3,copy
react_moa_mcts,warmup,mcts-actor0,,call_overhead,,5,245848.4,247160,206078,307151,36506.4,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,warmup,mcts-actor1,6,RMSNormOp,ve,5,19394,19387,19323,19454,43.4,262127.4,258220,245528,298119,7,7.4,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,mcts-actor1,7,AddOp,ve,5,2047.8,2080,1984,2111,53.3,106001.4,100375,98136,119377,1,1.9,elementwise_binary
react_moa_mcts,warmup,mcts-actor1,8,RMSNormOp,ve,5,19208.8,19229,19099,19259,56.2,231523,234751,215454,246696,7,8.3,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,mcts-actor1,10,LinearOp,me,5,20150.6,20189,20029,20221,68.3,125725.8,126352,116880,132187,1,16.0,gemm
react_moa_mcts,warmup,mcts-actor1,11,LinearOp,me,5,20150.4,20189,19997,20220,79.2,98731.2,98693,96074,102138,1,20.4,gemm
react_moa_mcts,warmup,mcts-actor1,12,LinearOp,me,5,20092.8,20125,19965,20189,83.3,97317.6,95028,93902,108285,1,20.6,gemm
react_moa_mcts,warmup,mcts-actor1,13,ViewOp,de,5,0,0,0,0,0.0,69074.2,68786,68182,70945,0,0.0,
react_moa_mcts,warmup,mcts-actor1,14,TransposeOp,de,5,12330.8,12318,12190,12542,125.7,123093,120497,115677,142810,1,10.0,copy
react_moa_mcts,warmup,mcts-actor1,,call_overhead,,5,239373.2,244473,201536,289011,29951.5,,,,,2,,elementwise_binary|memcpy|rng_init
