workload,phase,iteration,call_id,op_index,op_type,engine,attribution_basis,nvtx_cpu_ns,nvtx_start,gpu_work_ns,kernel_ns,memcpy_memset_ns,kernel_count,memcpy_memset_count,launch_to_gpu_start_ns,gpu_span_ns,kernel_families,kernel_names
planner_debate_L_it1,measured,0,critic-b,11,LinearOp,me,nvtx_operator_range,939425,5223100460,852584,851720,864,1,1,6866,864712,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,0,critic-b,12,LinearOp,me,nvtx_operator_range,924809,5224048348,851688,850824,864,1,1,5780,861672,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,0,critic-b,13,ViewOp,de,nvtx_operator_range,69526,5224980577,0,0,0,0,0,,,,
planner_debate_L_it1,measured,0,critic-b,14,TransposeOp,de,nvtx_operator_range,323321,5225056159,226425,226425,0,1,0,10309,226425,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
planner_debate_L_it1,measured,0,critic-merge,6,RMSNormOp,ve,nvtx_operator_range,638752,5345729052,519025,519025,0,7,0,9886,523313,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,0,critic-merge,7,AddOp,ve,nvtx_operator_range,93836,5346379268,27775,27775,0,1,0,7819,27775,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
planner_debate_L_it1,measured,0,critic-merge,8,RMSNormOp,ve,nvtx_operator_range,557091,5346479790,490417,490417,0,7,0,7381,494577,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L_it1,measured,0,critic-merge,10,LinearOp,me,nvtx_operator_range,984046,5347045284,852168,851304,864,1,1,15166,869863,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,0,critic-merge,11,LinearOp,me,nvtx_operator_range,929292,5348037140,852167,851303,864,1,1,6421,862887,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
planner_debate_L_it1,measured,0,critic-merge,12,LinearOp,me,nvtx_operator_range,1045990,5348974502,975268,974404,864,1,1,5849,984676,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
