workload,phase,call_id,op_index,op_type,engine,instances,gpu_ns_mean,gpu_ns_median,gpu_ns_min,gpu_ns_max,gpu_ns_stdev,nvtx_cpu_ns_mean,nvtx_cpu_ns_median,nvtx_cpu_ns_min,nvtx_cpu_ns_max,kernels_per_instance,gpu_over_cpu_pct,kernel_families
planner_debate_L_it1,warmup,planner-final,6,RMSNormOp,ve,3,320343,320471,319159,321399,918.9,446741.7,450748,435378,454099,7,71.7,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L_it1,warmup,planner-final,7,AddOp,ve,3,14847.7,14848,14784,14911,51.8,97776.3,104688,81317,107324,1,15.2,elementwise_binary
planner_debate_L_it1,warmup,planner-final,8,RMSNormOp,ve,3,289314.3,289177,288983,289783,340.7,364214,367039,353591,372012,7,79.4,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L_it1,warmup,planner-final,10,LinearOp,me,3,635598,635470,635118,636206,453.3,773328.7,774576,761512,783898,1,82.2,gemm
planner_debate_L_it1,warmup,planner-final,11,LinearOp,me,3,632995.3,632622,632366,633998,716.7,711109,715336,700318,717673,1,89.0,gemm
planner_debate_L_it1,warmup,planner-final,12,LinearOp,me,3,636664.7,635726,635694,638574,1350.2,709756.7,712695,703070,713505,1,89.7,gemm
planner_debate_L_it1,warmup,planner-final,13,ViewOp,de,3,0,0,0,0,0.0,77414,79028,67291,85923,0,0.0,
planner_debate_L_it1,warmup,planner-final,14,TransposeOp,de,3,177765.7,177787,177723,177787,30.2,279416.7,281375,267525,289350,1,63.6,copy
planner_debate_L_it1,warmup,planner-final,,call_overhead,,3,3743444.3,3772020,3676342,3781971,47622.1,,,,,2,,elementwise_binary|memcpy|rng_init
planner_debate_L_it1,warmup,planner-seed,6,RMSNormOp,ve,3,323894.3,319767,318550,333366,6715.9,46123392,450495,449783,137469898,7,0.7,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L_it1,warmup,planner-seed,7,AddOp,ve,3,14816,14784,14752,14912,69.1,155094.3,110096,103106,252081,1,9.6,elementwise_binary
planner_debate_L_it1,warmup,planner-seed,8,RMSNormOp,ve,3,290807.7,290680,290520,291223,300.9,383684.3,372136,368718,410199,7,75.8,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L_it1,warmup,planner-seed,10,LinearOp,me,3,636856.7,636206,636206,638158,920.2,69079979.7,792957,778398,205668584,1,0.9,gemm
planner_debate_L_it1,warmup,planner-seed,11,LinearOp,me,3,632707.3,632846,631694,633582,777.0,751485,723118,713136,818201,1,84.2,gemm
planner_debate_L_it1,warmup,planner-seed,12,LinearOp,me,3,634392.7,635118,632302,635758,1501.2,718482,721316,712286,721844,1,88.3,gemm
planner_debate_L_it1,warmup,planner-seed,13,ViewOp,de,3,0,0,0,0,0.0,99381,81792,79219,137132,0,0.0,
planner_debate_L_it1,warmup,planner-seed,14,TransposeOp,de,3,178320.3,177563,177339,180059,1232.8,343123.3,290989,279421,458960,1,52.0,copy
planner_debate_L_it1,warmup,planner-seed,,call_overhead,,3,1130272.3,1136352,1105825,1148640,18000.1,,,,,2,,elementwise_binary|memcpy|rng_init
