workload,phase,iteration,wall_ns,gpu_busy_union_ns,gpu_busy_pct,operator_gpu_ns,call_overhead_gpu_ns,sum_attributed_gpu_ns,kernel_launches,memcpy_memset,operator_nvtx_cpu_ns
react_tool,warmup,0,4412568066,741429826,16.8,739931672,1498154,741429826,181244,398,4252788147
react_tool,warmup,1,3849348852,734530401,19.08,733042711,1487690,734530401,181244,398,3718863900
react_tool,measured,0,3850846451,734654123,19.08,733213662,1440461,734654123,181244,398,3698974175
react_tool,measured,1,3934073637,732830096,18.63,731379208,1450888,732830096,181244,398,3779072910
react_tool,measured,2,3917912999,735450553,18.77,734007700,1442853,735450553,181244,398,3764159672
