workload,iteration,launch_order,call_id,process,op_index,kind,family,name,api_name,api_start_rel_us,gpu_start_rel_us,gpu_ns,launch_latency_ns,grid,block,stream
react_tool,7,40,answer,mir_operator:RMSNormOp,8,kernel,reduce,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, fl",cudaLaunchKernel_v7000,154774.0,154781.7,2975,7702,48x1x1,32x16x1,7
react_tool,7,41,answer,mir_operator:RMSNormOp,8,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (uns",cudaLaunchKernel_v7000,154806.5,154814.0,1152,7537,1x1x1,128x1x1,7
react_tool,7,42,answer,mir_operator:RMSNormOp,8,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda(",cudaLaunchKernel_v7000,154826.4,154833.5,1215,7065,1x1x1,128x1x1,7
react_tool,7,43,answer,mir_operator:RMSNormOp,8,kernel,elementwise_binary,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<",cudaLaunchKernel_v7000,154845.7,154853.0,2911,7234,2304x1x1,128x1x1,7
react_tool,7,44,answer,mir_operator:RMSNormOp,8,kernel,copy,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[",cudaLaunchKernel_v7000,154867.8,154875.2,1760,7437,576x1x1,128x1x1,7
react_tool,7,45,answer,mir_operator:LinearOp,10,memset,memset,memset,cudaMemsetAsync_v3020,155020.3,155032.4,416,12138,0x0x0,0x0x0,7
react_tool,7,46,answer,mir_operator:LinearOp,10,kernel,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),cuLaunchKernel,155031.8,155041.6,12349,9762,96x2x2,128x1x1,7
react_tool,7,47,answer,mir_operator:LinearOp,11,memset,memset,memset,cudaMemsetAsync_v3020,155154.4,155161.7,448,7323,0x0x0,0x0x0,7
react_tool,7,48,answer,mir_operator:LinearOp,11,kernel,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),cuLaunchKernel,155161.0,155170.1,12222,9117,96x2x2,128x1x1,7
react_tool,7,49,answer,mir_operator:LinearOp,12,memset,memset,memset,cudaMemsetAsync_v3020,155285.3,155292.8,448,7469,0x0x0,0x0x0,7
react_tool,7,50,answer,mir_operator:LinearOp,12,kernel,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),cuLaunchKernel,155292.0,155301.8,12254,9820,96x2x2,128x1x1,7
react_tool,7,51,answer,mir_operator:TransposeOp,14,kernel,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_ke",cudaLaunchKernel_v7000,155496.5,155508.4,9375,11891,1152x1x1,128x1x1,7
react_tool,7,52,answer,d2h_stage,,memcpy,memcpy,memcpy_Device-to-Host,cudaMemcpyAsync_v3020,155608.1,155622.1,90222,13991,0x0x0,0x0x0,7
