workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
react_tool,measured,2,plan,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3433888398,3434000591,112193,12702,12702,1,1,32795,10,cuLaunchKernel,79398,gemm|memset
react_tool,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3434000591,3434009001,8410,0,0,0,0,0,0,,8410,
react_tool,measured,2,plan,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3434009001,3434081795,72794,0,0,0,0,13905,7,cudaEventRecord,58889,
react_tool,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3434081795,3434087898,6103,0,0,0,0,0,0,,6103,
react_tool,measured,2,plan,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3434087898,3434233245,145347,9438,9438,1,0,45622,8,cudaEventRecord,99725,copy
react_tool,measured,2,plan,llm,pre_d2h_alloc,,,,gap_between_markers,3434233245,3434248157,14912,0,0,0,0,0,0,,14912,
react_tool,measured,2,plan,llm,d2h_stage,,,,host_event,3434248157,3434395818,147661,90255,90255,0,1,98745,6,cudaEventSynchronize,48916,memcpy
react_tool,measured,2,plan,llm,checksum_complete,,,,gap_between_markers,3434395818,3434466526,70708,0,0,0,0,2283,2,cudaEventDestroy,68425,
react_tool,measured,2,,dag,dag_schedule_gap,,,,gap_between_markers,3434466526,3435669792,1203266,0,0,0,0,4763,2,cudaEventRecord,1198503,
react_tool,measured,2,lookup,tool,agent_tool_execute_cpu,,,,host_event,3435669792,3436009938,340146,0,0,0,0,0,0,,340146,
react_tool,measured,2,,dag,dag_schedule_gap,,,,gap_between_markers,3436009938,3436073407,63469,0,0,0,0,0,0,,63469,
react_tool,measured,2,answer,llm,adapter_dispatch,,,,gap_between_markers,3436073407,3437375228,1301821,0,0,0,0,0,0,,1301821,
react_tool,measured,2,answer,llm,token_preprocess_cpu,,,,host_event,3437375228,3437530202,154974,0,0,0,0,0,0,,154974,
react_tool,measured,2,answer,llm,host_input_generate,,,,gap_between_markers,3437530202,3442596079,5065877,0,0,0,0,8734,2,cudaEventQuery,5057143,
react_tool,measured,2,answer,llm,h2d_stage,,,,host_event,3442596079,3442779724,183645,81648,81648,0,1,97868,6,cudaEventSynchronize,85777,memcpy
react_tool,measured,2,answer,llm,weight_init,,,,gap_between_markers,3442779724,3442935056,155332,17180,17180,2,0,36086,7,cudaLaunchKernel,119246,elementwise_binary|rng_init
react_tool,measured,2,answer,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,3442935056,3443233327,298271,15773,15773,7,0,88909,14,cudaLaunchKernel,209362,copy|elementwise_binary|elementwise_unary|reduce
react_tool,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3443233327,3443244332,11005,0,0,0,0,0,0,,11005,
react_tool,measured,2,answer,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,3443244332,3443349598,105266,1472,1472,1,0,27510,8,cudaLaunchKernel,77756,elementwise_binary
react_tool,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3443349598,3443356922,7324,0,0,0,0,0,0,,7324,
react_tool,measured,2,answer,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,3443356922,3443593031,236109,15484,15484,7,0,72096,14,cudaLaunchKernel,164013,copy|elementwise_binary|elementwise_unary|reduce
react_tool,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3443593031,3443601324,8293,0,0,0,0,0,0,,8293,
react_tool,measured,2,answer,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,3443601324,3443756837,155513,12733,12733,1,1,42129,10,cudaMemsetAsync,113384,gemm|memset
react_tool,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3443756837,3443765022,8185,0,0,0,0,0,0,,8185,
