workload,launch_order,call_id,matrix_size,process,op_index,op_type,family,kernel_name,grid,block,ncu_status,ncu_replay_us,nsys_gpu_us,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,dram_read_bytes,dram_write_bytes,l2_throughput_pct,l2_hit_rate_pct,l1_throughput_pct,achieved_occupancy_pct,theoretical_occupancy_pct,waves_per_sm,registers_per_thread,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
planner_debate_L_it1,10,planner-seed,3584,mir_operator:RMSNormOp,6,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(12544, 1, 1)","(128, 1, 1)",profiled,70.528,54.94,1.786722,0.0,94.094082,0.0,51386240.0,13825024.0,29.132225,35.443592,9.309794,83.835612,100.0,8.17,22.0,,long_scoreboard=490.48; drain=110.16; short_scoreboard=50.75,DRAM-bandwidth-bound
planner_debate_L_it1,11,planner-seed,3584,mir_operator:AddOp,7,AddOp,elementwise_binary,"void at::vectorized_elementwise_kernel<8, at::CUDAFunctorOnSelf_add<c10::Half>, std::array<char *, 2","(12544, 1, 1)","(128, 1, 1)",profiled,36.16,14.69,4.778305,0.0,92.929624,0.0,25695488.0,7290752.0,33.187897,50.217877,17.498048,85.585399,100.0,8.17,22.0,,long_scoreboard=168.10; drain=18.54; short_scoreboard=3.26,DRAM-bandwidth-bound
planner_debate_L_it1,12,planner-seed,3584,mir_operator:RMSNormOp,8,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(12544, 1, 1)","(128, 1, 1)",profiled,61.024,52.67,8.682785,0.0,85.533799,0.0,25776256.0,25507456.0,40.163941,66.945281,10.140688,89.958334,100.0,8.17,38.0,,long_scoreboard=25.68; wait=4.59; no_instruction=1.03,DRAM-bandwidth-bound
planner_debate_L_it1,13,planner-seed,3584,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(12544, 1, 1)","(128, 1, 1)",profiled,83.168,70.62,1.890083,0.0,93.365404,0.0,51387008.0,24929664.0,34.274256,50.079519,13.948283,77.238393,100.0,8.17,20.0,,long_scoreboard=338.74; drain=97.04; mio_throttle=54.58,DRAM-bandwidth-bound
planner_debate_L_it1,14,planner-seed,3584,mir_operator:RMSNormOp,8,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(224, 1, 1)","(32, 16, 1)",profiled,58.144,22.43,2.256565,0.0,90.60843,0.0,51432192.0,363008.0,35.354941,1.299627,8.992223,58.169687,100.0,0.58,26.0,,long_scoreboard=278.31; barrier=8.75; imc_miss=4.32,DRAM-bandwidth-bound
planner_debate_L_it1,15,planner-seed,3584,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(4, 1, 1)","(128, 1, 1)",profiled,1.824,1.15,0.031655,0.0,1.103377,0.0,19072.0,0.0,1.067251,89.642499,19.609345,8.256734,100.0,0.0,20.0,,imc_miss=20.69; long_scoreboard=14.51; no_instruction=2.34,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,16,planner-seed,3584,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(4, 1, 1)","(128, 1, 1)",profiled,1.856,1.09,0.049563,0.0,1.157407,0.0,20480.0,0.0,1.219745,80.069626,19.233659,8.270724,100.0,0.0,26.0,,imc_miss=11.65; long_scoreboard=8.83; wait=1.91,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,17,planner-seed,3584,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(50176, 1, 1)","(128, 1, 1)",profiled,91.36,88.09,14.71991,0.0,93.098187,0.0,51414144.0,32226816.0,27.607192,50.515412,12.931465,87.191829,100.0,32.67,16.0,,long_scoreboard=49.18; wait=2.38; selected=1.00,DRAM-bandwidth-bound
planner_debate_L_it1,18,planner-seed,3584,mir_operator:RMSNormOp,8,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(12544, 1, 1)","(128, 1, 1)",profiled,70.592,54.98,1.783761,0.0,94.204391,0.0,51385856.0,13948160.0,29.106372,33.524355,9.291663,83.27289,100.0,8.17,22.0,,long_scoreboard=477.26; drain=107.16; short_scoreboard=51.46,DRAM-bandwidth-bound
planner_debate_L_it1,19,planner-seed,3584,mir_operator:LinearOp,10,LinearOp,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),"(448, 7, 1)","(128, 1, 1)",profiled,642.656,636.37,43.809931,44.813484,11.965526,0.0,51468928.0,24134144.0,90.832816,98.672598,44.813484,16.437932,16.666667,12.25,96.0,143.3,math_pipe_throttle=7.48; long_scoreboard=2.16; barrier=2.14,tensor-core compute-bound
planner_debate_L_it1,20,planner-seed,3584,mir_operator:LinearOp,11,LinearOp,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),"(448, 7, 1)","(128, 1, 1)",profiled,639.84,635.89,43.663333,44.86546,12.041554,0.0,51608448.0,24138624.0,90.94062,98.660026,44.86546,16.435003,16.666667,12.25,96.0,143.9,math_pipe_throttle=7.49; long_scoreboard=2.15; barrier=2.11,tensor-core compute-bound
planner_debate_L_it1,21,planner-seed,3584,mir_operator:LinearOp,12,LinearOp,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),"(448, 7, 1)","(128, 1, 1)",profiled,640.96,635.66,43.724234,37.769568,10.709878,0.0,51421824.0,16066816.0,91.065219,98.676724,37.769568,16.465899,16.666667,12.25,96.0,143.6,math_pipe_throttle=7.45; barrier=2.17; long_scoreboard=2.15,L2-bandwidth-bound (working set in L2)
planner_debate_L_it1,22,planner-seed,3584,mir_operator:TransposeOp,14,TransposeOp,copy,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::","(25088, 1, 1)","(128, 1, 1)",profiled,178.176,177.85,6.187143,0.0,22.726761,0.0,25707904.0,14104320.0,91.970039,93.999901,45.790744,88.366306,100.0,16.33,16.0,,long_scoreboard=144.07; drain=11.88; short_scoreboard=7.78,L2-bandwidth-bound (working set in L2)
planner_debate_L_it1,25,critic-a,4096,weight_init,,,rng_init,"void at::<unnamed>::distribution_elementwise_grid_stride_kernel<float, 4, void templates::normal_and","(768, 1, 1)","(256, 1, 1)",profiled,36.128,36.16,71.145245,0.0,57.25676,0.0,10112.0,20285568.0,38.308318,100.065041,18.575194,67.818658,100.0,1.0,40.0,,not_selected=3.77; math_pipe_throttle=2.13; wait=1.65,SM-issue-bound
planner_debate_L_it1,26,critic-a,4096,weight_init,,,elementwise_binary,"void at::vectorized_elementwise_kernel<8, at::BUnaryFunctor<c10::Half, c10::Half, c10::Half, binary_","(16384, 1, 1)","(128, 1, 1)",profiled,50.688,19.87,5.203954,0.0,93.547168,0.0,33560320.0,13017728.0,30.871774,50.161186,20.073796,87.032512,100.0,10.67,20.0,,long_scoreboard=174.55; drain=19.84; short_scoreboard=3.32,DRAM-bandwidth-bound
planner_debate_L_it1,27,critic-a,4096,mir_operator:RMSNormOp,6,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(16384, 1, 1)","(128, 1, 1)",profiled,86.848,114.17,22.640058,0.0,87.636372,0.0,33616000.0,41155072.0,36.70878,66.912491,19.353471,90.555282,100.0,10.67,38.0,,long_scoreboard=29.93; wait=4.59; no_instruction=1.08,DRAM-bandwidth-bound
planner_debate_L_it1,28,critic-a,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(16384, 1, 1)","(128, 1, 1)",profiled,108.896,145.76,2.160861,0.0,93.617698,0.0,67116800.0,33057792.0,28.854907,50.075832,15.958233,77.242951,100.0,10.67,20.0,,long_scoreboard=353.63; drain=109.78; mio_throttle=82.52,DRAM-bandwidth-bound
planner_debate_L_it1,29,critic-a,4096,mir_operator:RMSNormOp,6,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(256, 1, 1)","(32, 16, 1)",profiled,80.192,36.61,2.170905,0.0,90.386815,0.0,67160576.0,4048384.0000000005,33.462945,1.011057,9.04078,66.113051,100.0,0.67,26.0,,long_scoreboard=327.35; barrier=16.45; imc_miss=3.73,DRAM-bandwidth-bound
planner_debate_L_it1,30,critic-a,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(4, 1, 1)","(128, 1, 1)",profiled,1.792,1.41,0.027394,0.0,1.227679,0.0,21120.0,0.0,1.135999,77.288789,20.202552,8.193038,100.0,0.0,20.0,,imc_miss=25.77; long_scoreboard=21.20; no_instruction=2.94,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,31,critic-a,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(4, 1, 1)","(128, 1, 1)",profiled,1.92,1.09,0.042202,0.0,1.226177,0.0,22400.0,0.0,1.220216,79.814189,18.582144,8.168501,100.0,0.0,26.0,,imc_miss=16.32; long_scoreboard=13.11; wait=1.96,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,32,critic-a,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(65536, 1, 1)","(128, 1, 1)",profiled,125.792,128.22,14.227149,0.0,93.369056,0.0,67136512.0,48283776.0,26.161915,50.53927,12.505779,89.111954,100.0,42.67,16.0,,long_scoreboard=56.59; wait=2.38; selected=1.00,DRAM-bandwidth-bound
planner_debate_L_it1,33,critic-a,4096,mir_operator:RMSNormOp,6,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(16384, 1, 1)","(128, 1, 1)",profiled,93.568,90.62,1.733024,0.0,94.453723,0.0,67115136.0,19747712.0,28.672548,33.479046,9.037868,84.209127,100.0,10.67,22.0,,long_scoreboard=514.22; drain=117.43; short_scoreboard=56.60,DRAM-bandwidth-bound
planner_debate_L_it1,34,critic-a,4096,mir_operator:AddOp,7,AddOp,elementwise_binary,"void at::vectorized_elementwise_kernel<8, at::CUDAFunctorOnSelf_add<c10::Half>, std::array<char *, 2","(16384, 1, 1)","(128, 1, 1)",profiled,50.016,26.98,5.482127,0.0,93.499437,0.0,33560448.0,12388736.0,31.273312,50.150582,20.087893,87.331822,100.0,10.67,22.0,,long_scoreboard=170.59; drain=19.24; short_scoreboard=3.29,DRAM-bandwidth-bound
planner_debate_L_it1,35,critic-a,4096,mir_operator:RMSNormOp,8,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(16384, 1, 1)","(128, 1, 1)",profiled,77.6,86.91,20.4812,0.0,85.874033,0.0,33619456.0,31846400.0,41.104077,66.904511,17.563429,90.816039,100.0,10.67,38.0,,long_scoreboard=36.51; wait=4.59; no_instruction=1.09,DRAM-bandwidth-bound
planner_debate_L_it1,36,critic-a,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(16384, 1, 1)","(128, 1, 1)",profiled,117.44,145.05,1.876479,0.0,93.59029,0.0,67116672.0,40894848.0,32.160453,50.07831,13.854681,76.896963,100.0,10.67,20.0,,long_scoreboard=356.12; drain=110.83; mio_throttle=68.06,DRAM-bandwidth-bound
planner_debate_L_it1,37,critic-a,4096,mir_operator:RMSNormOp,8,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(256, 1, 1)","(32, 16, 1)",profiled,86.304,36.8,1.833179,0.0,90.67132,0.0,67160960.0,9761280.0,31.082063,1.008744,9.046386,66.127547,100.0,0.67,26.0,,long_scoreboard=326.80; barrier=23.31; imc_miss=4.02,DRAM-bandwidth-bound
planner_debate_L_it1,38,critic-a,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(4, 1, 1)","(128, 1, 1)",profiled,1.856,1.25,0.027728,0.0,1.216097,0.0,21120.0,0.0,1.112252,89.070513,20.490928,8.238561,100.0,0.0,20.0,,imc_miss=26.39; long_scoreboard=22.53; no_instruction=2.94,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,39,critic-a,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(4, 1, 1)","(128, 1, 1)",profiled,1.888,1.09,0.041725,0.0,1.215278,0.0,22400.0,0.0,1.214423,82.507042,16.569579,7.785644,100.0,0.0,26.0,,imc_miss=16.43; long_scoreboard=15.55; wait=1.96,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,40,critic-a,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(65536, 1, 1)","(128, 1, 1)",profiled,114.048,128.48,14.227751,0.0,93.76781,0.0,67136384.0,37992064.0,28.856373,50.567809,12.475773,88.881234,100.0,42.67,16.0,,long_scoreboard=55.26; wait=2.38; selected=1.00,DRAM-bandwidth-bound
planner_debate_L_it1,41,critic-a,4096,mir_operator:RMSNormOp,8,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(16384, 1, 1)","(128, 1, 1)",profiled,93.824,91.39,1.699462,0.0,94.399654,0.0,67125632.0,19919488.0,28.586489,33.464646,8.863616,84.882273,100.0,10.67,22.0,,long_scoreboard=573.46; drain=131.56; short_scoreboard=56.58,DRAM-bandwidth-bound
planner_debate_L_it1,43,critic-a,4096,mir_operator:LinearOp,10,LinearOp,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,"(32, 32, 3)","(128, 1, 1)",profiled,852.544,850.98,48.801491,49.009179,16.774343,0.0,82970240.0,57630464.0,54.411267,97.263007,30.807476,16.35367,16.666667,12.0,234.0,161.2,math_pipe_throttle=12.09; wait=4.30; barrier=1.13,tensor-core compute-bound
planner_debate_L_it1,45,critic-a,4096,mir_operator:LinearOp,11,LinearOp,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,"(32, 32, 3)","(128, 1, 1)",profiled,849.6,850.79,48.835142,49.000174,15.073411,0.0,77881344.0,48025216.0,54.534537,97.509464,30.795794,16.352223,16.666667,12.0,234.0,161.8,math_pipe_throttle=12.11; wait=4.30; barrier=1.12,tensor-core compute-bound
planner_debate_L_it1,47,critic-a,4096,mir_operator:LinearOp,12,LinearOp,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,"(32, 32, 3)","(128, 1, 1)",profiled,849.472,850.82,48.854104,48.999626,16.780461,0.0,82668928.0,57479936.0,54.520652,97.30272,30.784201,16.35468,16.666667,12.0,234.0,161.8,math_pipe_throttle=12.00; wait=4.30; barrier=1.13,tensor-core compute-bound
planner_debate_L_it1,48,critic-a,4096,mir_operator:TransposeOp,14,TransposeOp,copy,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::","(32768, 1, 1)","(128, 1, 1)",profiled,228.608,226.49,6.286551,0.0,25.839454,0.0,35695232.0,22380416.0,93.18197,93.401788,46.36871,88.437047,100.0,21.33,16.0,,long_scoreboard=141.72; drain=11.93; short_scoreboard=7.89,L2-bandwidth-bound (working set in L2)
planner_debate_L_it1,51,critic-b,4096,weight_init,,,rng_init,"void at::<unnamed>::distribution_elementwise_grid_stride_kernel<float, 4, void templates::normal_and","(768, 1, 1)","(256, 1, 1)",profiled,36.128,35.71,71.353156,0.0,57.5189,0.0,10112.0,20402048.0,38.307281,100.087309,18.629416,67.803761,100.0,1.0,40.0,,not_selected=3.77; math_pipe_throttle=2.13; wait=1.65,SM-issue-bound
planner_debate_L_it1,52,critic-b,4096,weight_init,,,elementwise_binary,"void at::vectorized_elementwise_kernel<8, at::BUnaryFunctor<c10::Half, c10::Half, c10::Half, binary_","(16384, 1, 1)","(128, 1, 1)",profiled,50.816,19.97,5.187361,0.0,93.366615,0.0,33560576.0,13072896.0,30.731699,50.162281,20.011988,87.319832,100.0,10.67,20.0,,long_scoreboard=174.42; drain=19.45; short_scoreboard=3.35,DRAM-bandwidth-bound
planner_debate_L_it1,53,critic-b,4096,mir_operator:RMSNormOp,6,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(16384, 1, 1)","(128, 1, 1)",profiled,85.792,111.96,20.739943,0.0,87.771653,0.0,33620736.0,40366976.0,37.285953,66.934876,17.771658,91.042383,100.0,10.67,38.0,,long_scoreboard=29.72; wait=4.59; no_instruction=1.10,DRAM-bandwidth-bound
planner_debate_L_it1,54,critic-b,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(16384, 1, 1)","(128, 1, 1)",profiled,118.112,147.93,1.907576,0.0,93.506917,0.0,67153792.0,41366656.0,26.858432,50.041757,14.08658,77.143932,100.0,10.67,20.0,,long_scoreboard=354.31; drain=109.31; mio_throttle=69.28,DRAM-bandwidth-bound
planner_debate_L_it1,55,critic-b,4096,mir_operator:RMSNormOp,6,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(256, 1, 1)","(32, 16, 1)",profiled,88.576,37.5,1.973813,0.0,90.308265,0.0,67168896.0,11442816.0,30.364945,1.007584,8.813345,66.046584,100.0,0.67,26.0,,long_scoreboard=328.04; barrier=20.29; imc_miss=3.83,DRAM-bandwidth-bound
planner_debate_L_it1,56,critic-b,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(4, 1, 1)","(128, 1, 1)",profiled,1.888,1.28,0.026668,0.0,1.166572,0.0,21120.0,0.0,1.093558,79.171975,20.109976,8.245505,100.0,0.0,20.0,,imc_miss=27.52; long_scoreboard=21.28; no_instruction=2.88,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,57,critic-b,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(4, 1, 1)","(128, 1, 1)",profiled,1.92,1.09,0.043508,0.0,1.20457,0.0,22400.0,0.0,1.220611,78.418863,19.674651,8.20124,100.0,0.0,26.0,,imc_miss=15.82; long_scoreboard=12.50; wait=1.96,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,58,critic-b,4096,mir_operator:RMSNormOp,6,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(65536, 1, 1)","(128, 1, 1)",profiled,124.672,127.71,15.175423,0.0,93.08446,0.0,67136256.0,46956160.0,26.393274,50.543917,13.293757,89.86404,100.0,42.67,16.0,,long_scoreboard=56.10; wait=2.38; selected=1.00,DRAM-bandwidth-bound
planner_debate_L_it1,59,critic-b,4096,mir_operator:RMSNormOp,6,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(16384, 1, 1)","(128, 1, 1)",profiled,93.152,90.49,1.746367,0.0,94.510691,0.0,67115136.0,19382016.0,28.777594,33.472632,9.110568,84.098805,100.0,10.67,22.0,,long_scoreboard=515.05; drain=117.58; short_scoreboard=56.22,DRAM-bandwidth-bound
planner_debate_L_it1,60,critic-b,4096,mir_operator:AddOp,7,AddOp,elementwise_binary,"void at::vectorized_elementwise_kernel<8, at::CUDAFunctorOnSelf_add<c10::Half>, std::array<char *, 2","(16384, 1, 1)","(128, 1, 1)",profiled,50.4,27.2,4.6661,0.0,93.525271,0.0,33560704.0,12730624.0,30.972307,50.136112,17.095444,87.590918,100.0,10.67,22.0,,long_scoreboard=170.05; drain=19.37; short_scoreboard=3.45,DRAM-bandwidth-bound
planner_debate_L_it1,61,critic-b,4096,mir_operator:RMSNormOp,8,RMSNormOp,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(16384, 1, 1)","(128, 1, 1)",profiled,88.768,87.13,22.279962,0.0,86.517513,0.0,33616000.0,41858944.0,35.947966,66.911092,19.048832,91.111915,100.0,10.67,38.0,,long_scoreboard=30.14; wait=4.58; no_instruction=1.08,DRAM-bandwidth-bound
planner_debate_L_it1,62,critic-b,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(16384, 1, 1)","(128, 1, 1)",profiled,118.496,144.8,1.889919,0.0,93.555731,0.0,67120384.0,41862912.0,32.192979,50.033915,13.95566,77.217908,100.0,10.67,20.0,,long_scoreboard=354.81; drain=108.78; mio_throttle=68.12,DRAM-bandwidth-bound
planner_debate_L_it1,63,critic-b,4096,mir_operator:RMSNormOp,8,RMSNormOp,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(256, 1, 1)","(32, 16, 1)",profiled,86.304,36.9,2.027067,0.0,90.362344,0.0,67160960.0,9462144.0,31.101326,0.997915,9.052391,66.120557,100.0,0.67,26.0,,long_scoreboard=328.18; barrier=20.50; imc_miss=3.66,DRAM-bandwidth-bound
planner_debate_L_it1,64,critic-b,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(4, 1, 1)","(128, 1, 1)",profiled,1.824,1.25,0.026917,0.0,1.204731,0.0,21120.0,0.0,1.104555,81.225806,19.783617,8.179042,100.0,0.0,20.0,,imc_miss=27.42; long_scoreboard=21.32; no_instruction=2.94,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,65,critic-b,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(4, 1, 1)","(128, 1, 1)",profiled,1.824,1.09,0.043466,0.0,1.265914,0.0,22400.0,0.0,1.262011,79.892686,19.272271,8.154538,100.0,0.0,26.0,,imc_miss=15.32; long_scoreboard=12.51; wait=1.96,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate_L_it1,66,critic-b,4096,mir_operator:RMSNormOp,8,RMSNormOp,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(65536, 1, 1)","(128, 1, 1)",profiled,115.552,127.58,14.78518,0.0,93.350356,0.0,67136512.0,38854528.0,28.402167,50.534613,12.984876,88.771745,100.0,42.67,16.0,,long_scoreboard=55.91; wait=2.38; selected=1.00,DRAM-bandwidth-bound
planner_debate_L_it1,67,critic-b,4096,mir_operator:RMSNormOp,8,RMSNormOp,copy,"void at::vectorized_elementwise_kernel<8, at::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[l","(16384, 1, 1)","(128, 1, 1)",profiled,93.088,91.17,1.756888,0.0,94.465481,0.0,67115520.0,19293824.0,28.794144,33.506202,9.164953,84.328859,100.0,10.67,22.0,,long_scoreboard=514.89; drain=117.28; short_scoreboard=55.97,DRAM-bandwidth-bound
planner_debate_L_it1,69,critic-b,4096,mir_operator:LinearOp,10,LinearOp,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,"(32, 32, 3)","(128, 1, 1)",profiled,852.864,851.62,48.811624,49.010622,16.738221,0.0,82608896.0,57739776.0,54.36737,97.297147,30.79247,16.357144,16.666667,12.0,234.0,161.1,math_pipe_throttle=12.11; wait=4.30; barrier=1.10,tensor-core compute-bound
planner_debate_L_it1,71,critic-b,4096,mir_operator:LinearOp,11,LinearOp,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,"(32, 32, 3)","(128, 1, 1)",profiled,853.248,851.69,48.775326,49.006241,14.990253,0.0,77541632.0,48209408.0,54.361124,97.53719,30.814798,16.354397,16.666667,12.0,234.0,161.1,math_pipe_throttle=12.00; wait=4.30; barrier=1.11,tensor-core compute-bound
planner_debate_L_it1,73,critic-b,4096,mir_operator:LinearOp,12,LinearOp,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,"(32, 32, 3)","(128, 1, 1)",profiled,854.144,850.79,48.798408,49.014173,16.704732,0.0,82719616.0,57561728.0,54.304352,97.297428,30.808175,16.354358,16.666667,12.0,234.0,160.9,math_pipe_throttle=12.09; wait=4.30; barrier=1.09,tensor-core compute-bound
planner_debate_L_it1,74,critic-b,4096,mir_operator:TransposeOp,14,TransposeOp,copy,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::","(32768, 1, 1)","(128, 1, 1)",profiled,228.896,226.62,6.298227,0.0,24.812241,0.0,33572224.0,22247552.0,93.056356,93.973961,46.473244,88.65672,100.0,21.33,16.0,,long_scoreboard=140.97; drain=11.86; short_scoreboard=7.88,L2-bandwidth-bound (working set in L2)
planner_debate_L_it1,77,critic-merge,4096,weight_init,,,rng_init,"void at::<unnamed>::distribution_elementwise_grid_stride_kernel<float, 4, void templates::normal_and","(768, 1, 1)","(256, 1, 1)",profiled,36.0,35.97,71.206778,0.0,57.57387,0.0,9984.0,20341504.0,38.386206,100.050173,18.591239,67.816701,100.0,1.0,40.0,,not_selected=3.77; math_pipe_throttle=2.13; wait=1.65,SM-issue-bound
