workload,op_type,instances,kernel_launches,gpu_ns_total,gpu_share_pct,nvtx_cpu_ns_total,wall_share_pct,gpu_ns_per_instance
react_tool,call_overhead,40,80,6401629.0,65.64,0.0,0.0,160040.7
react_tool,LinearOp,120,120,1531559.0,15.7,15899088.0,4.26,12763.0
react_tool,RMSNormOp,80,560,1363569.0,13.98,20041529.0,5.37,17044.6
react_tool,TransposeOp,40,40,375830.0,3.85,5093801.0,1.37,9395.8
react_tool,AddOp,40,40,80337.0,0.82,4155918.0,1.11,2008.4
react_tool,ViewOp,40,0,0.0,0.0,3021809.0,0.81,0.0
