lineage,gaps_ge_20us,gap_ns_total,gap_share_of_span_pct,note
qwenvl-serving,106593,102914587700,87.98,"single stream serving; gaps are engine idle (host scheduling + tool waits), the dominant resource gap in this unsaturated regime"
