workload,phase,iteration,wall_ns,gpu_busy_union_ns,gpu_busy_pct,operator_gpu_ns,call_overhead_gpu_ns,sum_attributed_gpu_ns,kernel_launches,memcpy_memset,operator_nvtx_cpu_ns
planner_debate,warmup,0,15826869384,2934407088,18.54,2928429390,5977698,2934407088,711536,1811,15293017418
planner_debate,warmup,1,15821750400,2939095157,18.58,2933220526,5874631,2939095157,711536,1811,15283786182
planner_debate,measured,0,16878549382,2947826788,17.46,2941849695,5977093,2947826788,711536,1811,16162647464
planner_debate,measured,1,15821025955,2932491847,18.54,2926606285,5885562,2932491847,711536,1811,15181489250
planner_debate,measured,2,15959036451,2936300918,18.4,2930410983,5889935,2936300918,711536,1811,15288065270
