workload,phase,iteration,wall_ns,gpu_busy_union_ns,gpu_busy_pct,operator_gpu_ns,call_overhead_gpu_ns,sum_attributed_gpu_ns,kernel_launches,memcpy_memset,operator_nvtx_cpu_ns
planner_debate,warmup,0,16856536635,4181626202,24.81,4173985091,7641111,4181626202,691600,2310,16244541468
planner_debate,warmup,1,18030488258,4187015817,23.22,4179509729,7506088,4187015817,691600,2310,17330894711
planner_debate,measured,0,17153658308,4181416026,24.38,4173970600,7445426,4181416026,691600,2310,16425287848
planner_debate,measured,1,16989879055,4180984577,24.61,4173537358,7447219,4180984577,691600,2310,16279147936
planner_debate,measured,2,16946833157,4183420054,24.69,4175968494,7451560,4183420054,691600,2310,16245237222
