workload,phase,iteration,call_id,op_index,op_type,engine,attribution_basis,nvtx_cpu_ns,nvtx_start,gpu_work_ns,kernel_ns,memcpy_memset_ns,kernel_count,memcpy_memset_count,launch_to_gpu_start_ns,gpu_span_ns,kernel_families,kernel_names
planner_debate_L,measured,3,planner-seed,6,RMSNormOp,ve,nvtx_operator_range,9336307,9760683047,9067663,9067663,0,224,0,11026,9210250,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L,measured,3,planner-seed,7,AddOp,ve,nvtx_operator_range,541878,9770034208,431408,431408,0,32,0,10033,460976,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
planner_debate_L,measured,3,planner-seed,8,RMSNormOp,ve,nvtx_operator_range,9187807,9770599016,8974576,8974576,0,224,0,7705,9117037,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L,measured,3,planner-seed,10,LinearOp,me,nvtx_operator_range,20077907,9779797396,19918625,19918625,0,32,0,9366,19938465,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_
planner_debate_L,measured,3,planner-seed,11,LinearOp,me,nvtx_operator_range,20117565,9799887991,19999232,19999232,0,32,0,7705,20019262,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_
planner_debate_L,measured,3,planner-seed,12,LinearOp,me,nvtx_operator_range,20133210,9820023021,19986402,19986402,0,32,0,11985,20006626,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_
planner_debate_L,measured,3,planner-seed,13,ViewOp,de,nvtx_operator_range,160761,9840169919,0,0,0,0,0,,,,
planner_debate_L,measured,3,planner-seed,14,TransposeOp,de,nvtx_operator_range,5433535,9840350463,5301486,5301486,0,32,0,13693,5321166,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
planner_debate_L,measured,3,critic-a,6,RMSNormOp,ve,nvtx_operator_range,16532079,9964282898,16261471,16261471,0,224,0,10357,16405498,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
planner_debate_L,measured,3,critic-a,7,AddOp,ve,nvtx_operator_range,754983,9980832132,647178,647178,0,32,0,11383,667210,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
