workload,phase,call_id,op_index,op_type,engine,instances,gpu_ns_mean,gpu_ns_median,gpu_ns_min,gpu_ns_max,gpu_ns_stdev,nvtx_cpu_ns_mean,nvtx_cpu_ns_median,nvtx_cpu_ns_min,nvtx_cpu_ns_max,kernels_per_instance,gpu_over_cpu_pct,kernel_families
planner_debate_L,warmup,critic-merge,7,AddOp,ve,3,641951,642122,640810,642921,870.3,748445.3,751730,735995,757611,32,85.8,elementwise_binary
planner_debate_L,warmup,critic-merge,8,RMSNormOp,ve,3,15997354.7,16048348,15809830,16133886,137121.1,16238436.7,16312091,16058460,16344759,224,98.5,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,warmup,critic-merge,10,LinearOp,me,3,25877905.3,25805111,25711478,26117127,173420.6,26124026.3,26020117,25957289,26394673,32,99.1,gemm|memset
planner_debate_L,warmup,critic-merge,11,LinearOp,me,3,25852925.7,25753816,25512703,26292258,325876.8,26052472,25947774,25691653,26517989,32,99.2,gemm|memset
planner_debate_L,warmup,critic-merge,12,LinearOp,me,3,26463516.7,26269863,26215523,26905164,313078.8,26627763.7,26427515,26392392,27063384,32,99.4,gemm|memset
planner_debate_L,warmup,critic-merge,13,ViewOp,de,3,0,0,0,0,0.0,189878,211334,142773,215527,0,0.0,
planner_debate_L,warmup,critic-merge,14,TransposeOp,de,3,7163404,7176204,7130796,7183212,23234.2,7308089.3,7297020,7291561,7335687,32,98.0,copy
planner_debate_L,warmup,critic-merge,,call_overhead,,3,2952785,2997210,2862687,2998458,63710.9,,,,,2,,elementwise_binary|memcpy|rng_init
planner_debate_L,warmup,planner-final,6,RMSNormOp,ve,3,9344065,9454556,9054636,9523003,206556.1,9622589,9766570,9301009,9800188,224,97.1,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,warmup,planner-final,7,AddOp,ve,3,431334.7,431569,430577,431858,548.6,663428.7,704474,535362,750450,32,65.0,elementwise_binary
planner_debate_L,warmup,planner-final,8,RMSNormOp,ve,3,9217832,9273317,8998927,9381252,160939.0,9440943.3,9500238,9231863,9590729,224,97.6,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,warmup,planner-final,10,LinearOp,me,3,19693998.3,19595914,19576070,19910011,152958.7,19873757,19758945,19752818,20109508,32,99.1,gemm
planner_debate_L,warmup,planner-final,11,LinearOp,me,3,20053806,20017368,19908832,20235218,135714.8,20172574.7,20174569,19999506,20343649,32,99.4,gemm
planner_debate_L,warmup,planner-final,12,LinearOp,me,3,20636505,20524294,20514856,20870365,165408.9,20746139.7,20653587,20622314,20962518,32,99.5,gemm
planner_debate_L,warmup,planner-final,13,ViewOp,de,3,0,0,0,0,0.0,174932.7,183518,150337,190943,0,0.0,
planner_debate_L,warmup,planner-final,14,TransposeOp,de,3,5895597.3,5735613,5734302,6216877,227179.7,6027328,5870639,5861001,6350344,32,97.8,copy
planner_debate_L,warmup,planner-final,,call_overhead,,3,3802090.7,3825088,3600710,3980474,155888.5,,,,,2,,elementwise_binary|memcpy|rng_init
planner_debate_L,warmup,planner-seed,6,RMSNormOp,ve,3,9319356.3,9431519,9010421,9516129,221164.3,56925391.7,9694777,9289415,151791983,224,16.4,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,warmup,planner-seed,7,AddOp,ve,3,447291.7,431633,431409,478833,22303.3,760137.3,706804,704065,869543,32,58.8,elementwise_binary
planner_debate_L,warmup,planner-seed,8,RMSNormOp,ve,3,9189148,9045904,8995691,9525849,238964.4,9424080.3,9301620,9218715,9751906,224,97.5,copy|elementwise_binary|elementwise_unary|reduce
planner_debate_L,warmup,planner-seed,10,LinearOp,me,3,20119326,19917722,19886492,20553764,307458.5,96622798.3,20127628,20060048,249680719,32,20.8,gemm
planner_debate_L,warmup,planner-seed,11,LinearOp,me,3,20044481.3,19967099,19590406,20575939,406045.8,20215197.3,20072158,19789989,20783445,32,99.2,gemm
planner_debate_L,warmup,planner-seed,12,LinearOp,me,3,20560090,20799229,19958329,20922712,428485.1,20720020,20934140,20103292,21122628,32,99.2,gemm
planner_debate_L,warmup,planner-seed,13,ViewOp,de,3,0,0,0,0,0.0,226457,202619,193021,283731,0,0.0,
planner_debate_L,warmup,planner-seed,14,TransposeOp,de,3,5742694.7,5745149,5288523,6194412,369831.7,5953555.7,6084911,5442561,6333195,32,96.5,copy
planner_debate_L,warmup,planner-seed,,call_overhead,,3,1151097,1148345,1147609,1157337,4422.6,,,,,2,,elementwise_binary|memcpy|rng_init
