workload,phase,iteration,call_id,op_index,op_type,engine,attribution_basis,nvtx_cpu_ns,nvtx_start,gpu_work_ns,kernel_ns,memcpy_memset_ns,kernel_count,memcpy_memset_count,launch_to_gpu_start_ns,gpu_span_ns,kernel_families,kernel_names
react_moa_mcts_x3_L,measured,0,react-plan#r1,,call_overhead,,gap_before_operator,,,2264508,29887,2234621,2,2,19810,69744258,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,moa-map0#r1,,call_overhead,,gap_before_operator,,,2755213,51934,2703279,2,2,22165,114475704,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,moa-map1#r1,,call_overhead,,gap_before_operator,,,2903784,53598,2850186,2,2,18331,117618425,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,moa-map2#r1,,call_overhead,,gap_before_operator,,,2918152,53503,2864649,2,2,19516,114015494,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,mcts-root#r1,,call_overhead,,gap_before_operator,,,2847563,52479,2795084,2,2,18420,114895534,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,mcts-actor0#r1,,call_overhead,,gap_before_operator,,,2941415,52958,2888457,2,2,19866,116103625,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,mcts-actor1#r1,,call_overhead,,gap_before_operator,,,2836394,52574,2783820,2,2,17138,112843596,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,moa-reduce#r1,,call_overhead,,gap_before_operator,,,2926664,53758,2872906,2,2,19918,113399068,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,react-answer#r1,,call_overhead,,gap_before_operator,,,2742700,39710,2702990,2,2,19855,87025848,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,mcts-critic#r1,,call_overhead,,gap_before_operator,,,2557874,52574,2505300,2,2,19593,116260325,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,react-plan#r2,,call_overhead,,gap_before_operator,,,2348057,29823,2318234,2,2,17751,68716226,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,moa-map0#r2,,call_overhead,,gap_before_operator,,,2243804,51838,2191966,2,2,16960,110370967,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,moa-map1#r2,,call_overhead,,gap_before_operator,,,2878216,52318,2825898,2,2,14667,112008325,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,moa-map2#r2,,call_overhead,,gap_before_operator,,,2874600,52926,2821674,2,2,12083,112164801,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,mcts-root#r2,,call_overhead,,gap_before_operator,,,3350652,53375,3297277,2,2,12483,114475206,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,mcts-actor0#r2,,call_overhead,,gap_before_operator,,,2866058,53310,2812748,2,2,13837,114555491,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,mcts-actor1#r2,,call_overhead,,gap_before_operator,,,2919720,52478,2867242,2,2,20008,116089397,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,moa-reduce#r2,,call_overhead,,gap_before_operator,,,2855370,52607,2802763,2,2,18340,112067982,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,react-answer#r2,,call_overhead,,gap_before_operator,,,2541364,39679,2501685,2,2,13675,87820265,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,mcts-critic#r2,,call_overhead,,gap_before_operator,,,3944520,52158,3892362,2,3,16824,238494667,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_moa_mcts_x3_L,measured,0,react-plan#r0,6,RMSNormOp,ve,nvtx_operator_range,4275360,22856884045,4046598,4046598,0,224,0,7641,4189697,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,react-plan#r0,7,AddOp,ve,nvtx_operator_range,519330,22861171153,326647,326647,0,32,0,8964,442354,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_moa_mcts_x3_L,measured,0,react-plan#r0,8,RMSNormOp,ve,nvtx_operator_range,4227764,22861699177,4022536,4022536,0,224,0,6938,4164834,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,react-plan#r0,10,LinearOp,me,nvtx_operator_range,11624328,22865936927,11496646,11496646,0,32,0,10208,11516387,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_moa_mcts_x3_L,measured,0,react-plan#r0,11,LinearOp,me,nvtx_operator_range,11198231,22877570469,11116719,11116719,0,32,0,7031,11136879,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_moa_mcts_x3_L,measured,0,react-plan#r0,12,LinearOp,me,nvtx_operator_range,11667155,22888777573,11588705,11588705,0,32,0,6699,11608863,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_moa_mcts_x3_L,measured,0,react-plan#r0,13,ViewOp,de,nvtx_operator_range,129991,22900456264,0,0,0,0,0,,,,
react_moa_mcts_x3_L,measured,0,react-plan#r0,14,TransposeOp,de,nvtx_operator_range,4437074,22900591110,4335836,4335836,0,32,0,9335,4357691,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
react_moa_mcts_x3_L,measured,0,moa-map0#r0,6,RMSNormOp,ve,nvtx_operator_range,16086434,23018732276,15830495,15830495,0,224,0,9448,15971739,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,moa-map0#r0,7,AddOp,ve,nvtx_operator_range,699413,23034833230,605677,605677,0,32,0,9076,625325,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_moa_mcts_x3_L,measured,0,moa-map0#r0,8,RMSNormOp,ve,nvtx_operator_range,16006775,23035541493,15794594,15794594,0,224,0,7233,15937277,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,moa-map0#r0,10,LinearOp,me,nvtx_operator_range,26369369,23051559356,26178694,26140647,38047,32,32,15219,26247620,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,moa-map0#r0,11,LinearOp,me,nvtx_operator_range,26098242,23077964873,25897038,25859571,37467,32,32,6775,25957997,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,moa-map0#r0,12,LinearOp,me,nvtx_operator_range,27212294,23104081164,26961101,26921327,39774,32,32,20309,27044684,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,moa-map0#r0,13,ViewOp,de,nvtx_operator_range,148121,23131310250,0,0,0,0,0,,,,
react_moa_mcts_x3_L,measured,0,moa-map0#r0,14,TransposeOp,de,nvtx_operator_range,7309140,23131463493,7172999,7172999,0,32,0,15089,7194278,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
react_moa_mcts_x3_L,measured,0,moa-map1#r0,6,RMSNormOp,ve,nvtx_operator_range,16579731,23256459042,16304272,16304272,0,224,0,11981,16447565,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,moa-map1#r0,7,AddOp,ve,nvtx_operator_range,813240,23273062226,701674,701674,0,32,0,16321,722474,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_moa_mcts_x3_L,measured,0,moa-map1#r0,8,RMSNormOp,ve,nvtx_operator_range,16118534,23273883659,15827262,15827262,0,224,0,76522,15969372,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,moa-map1#r0,10,LinearOp,me,nvtx_operator_range,25695873,23290016736,25510074,25470844,39230,32,32,19105,25577656,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,moa-map1#r0,11,LinearOp,me,nvtx_operator_range,27033223,23315726958,26900591,26859313,41278,32,32,5923,26961582,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,moa-map1#r0,12,LinearOp,me,nvtx_operator_range,26743948,23342770266,26618200,26577657,40543,32,32,5738,26678263,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,moa-map1#r0,13,ViewOp,de,nvtx_operator_range,147806,23369527510,0,0,0,0,0,,,,
react_moa_mcts_x3_L,measured,0,moa-map1#r0,14,TransposeOp,de,nvtx_operator_range,7771783,23369680606,7637337,7637337,0,32,0,10499,7658584,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
react_moa_mcts_x3_L,measured,0,moa-map2#r0,6,RMSNormOp,ve,nvtx_operator_range,16084352,23493741871,15835903,15835903,0,224,0,8860,15980476,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,moa-map2#r0,7,AddOp,ve,nvtx_operator_range,704204,23509846212,600877,600877,0,32,0,11681,620845,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_moa_mcts_x3_L,measured,0,moa-map2#r0,8,RMSNormOp,ve,nvtx_operator_range,16011606,23510560357,15791329,15791329,0,224,0,8235,15935325,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,moa-map2#r0,10,LinearOp,me,nvtx_operator_range,26081822,23526584659,25871727,25831888,39839,32,32,15415,25945549,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,moa-map2#r0,11,LinearOp,me,nvtx_operator_range,25758186,23552688460,25599576,25561977,37599,32,32,8613,25661909,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,moa-map2#r0,12,LinearOp,me,nvtx_operator_range,26826358,23578459730,26674485,26633273,41212,32,32,6578,26741589,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,moa-map2#r0,13,ViewOp,de,nvtx_operator_range,151594,23605303207,0,0,0,0,0,,,,
react_moa_mcts_x3_L,measured,0,moa-map2#r0,14,TransposeOp,de,nvtx_operator_range,7351468,23605463225,7222949,7222949,0,32,0,12702,7244452,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
react_moa_mcts_x3_L,measured,0,mcts-root#r0,6,RMSNormOp,ve,nvtx_operator_range,16083464,23728049547,15822372,15822372,0,224,0,9177,15964892,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,mcts-root#r0,7,AddOp,ve,nvtx_operator_range,705846,23744151260,605262,605262,0,32,0,10460,625421,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_moa_mcts_x3_L,measured,0,mcts-root#r0,8,RMSNormOp,ve,nvtx_operator_range,16022519,23744864529,15800578,15800578,0,224,0,7299,15944221,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,mcts-root#r0,10,LinearOp,me,nvtx_operator_range,25996415,23760899430,25805330,25767347,37983,32,32,17400,25874992,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,mcts-root#r0,11,LinearOp,me,nvtx_operator_range,26606622,23786909468,26471772,26432894,38878,32,32,7713,26533115,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,mcts-root#r0,12,LinearOp,me,nvtx_operator_range,27224034,23813528423,27090409,27049450,40959,32,32,5846,27150952,gemm|memset,memset|ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
react_moa_mcts_x3_L,measured,0,mcts-root#r0,13,ViewOp,de,nvtx_operator_range,170908,23840770334,0,0,0,0,0,,,,
react_moa_mcts_x3_L,measured,0,mcts-root#r0,14,TransposeOp,de,nvtx_operator_range,7357451,23840947763,7220231,7220231,0,32,0,13549,7241477,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
react_moa_mcts_x3_L,measured,0,mcts-actor0#r0,6,RMSNormOp,ve,nvtx_operator_range,16079241,23962378938,15826049,15826049,0,224,0,9161,15968605,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_moa_mcts_x3_L,measured,0,mcts-actor0#r0,7,AddOp,ve,nvtx_operator_range,694885,23978471489,603214,603214,0,32,0,9128,622989,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_moa_mcts_x3_L,measured,0,mcts-actor0#r0,8,RMSNormOp,ve,nvtx_operator_range,16479649,23979174813,16273042,16273042,0,224,0,6808,16415311,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
