workload,call_id,process,op_index,op_type,engine,instances,host_ns_median,host_ns_min,host_ns_max,gpu_ns_median,cuda_api_ns_median,cuda_api_top,kernel_families,kernels_per_instance
react_moa_mcts_x3_L,react-plan#r2,weight_init,,,,8,186415.0,140838,201167,29807.0,46656.0,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,react-plan#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,4344688.0,4281831,4402374,4096842.5,2232062.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,react-plan#r2,inter_operator_dispatch,,,,56,8979.5,4943,18401,0.0,0.0,,,0
react_moa_mcts_x3_L,react-plan#r2,mir_operator:AddOp,7,AddOp,ve,8,554955.0,508753,583141,326214.5,162919.0,cudaLaunchKernel,elementwise_binary,32
react_moa_mcts_x3_L,react-plan#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,4246858.0,4221865,4278297,4033483.0,2271098.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,react-plan#r2,mir_operator:LinearOp,10,LinearOp,me,8,11331056.0,11292088,11630650,11194385.0,10748399.5,cudaEventSynchronize,gemm,32
react_moa_mcts_x3_L,react-plan#r2,mir_operator:LinearOp,11,LinearOp,me,8,11425560.0,11212568,11620508,11340111.0,10910459.5,cudaEventSynchronize,gemm,32
react_moa_mcts_x3_L,react-plan#r2,mir_operator:LinearOp,12,LinearOp,me,8,11315411.5,11239250,11740568,11220287.5,10811122.5,cudaEventSynchronize,gemm,32
react_moa_mcts_x3_L,react-plan#r2,mir_operator:ViewOp,13,ViewOp,de,8,141692.5,127522,159495,0.0,12034.5,cudaEventRecord,,0
react_moa_mcts_x3_L,react-plan#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,4128452.5,4108114,4614584,4008808.5,3554069.0,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,react-plan#r2,pre_d2h_alloc,,,,8,17989.0,8863,30934,0.0,0.0,,,0
react_moa_mcts_x3_L,react-plan#r2,d2h_stage,,,,8,875156.0,856605,928910,821223.0,831859.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,react-plan#r2,checksum_complete,,,,8,75249.5,65274,83596,0.0,1593.0,cudaEventDestroy,,0
react_moa_mcts_x3_L,moa-map0#r2,adapter_dispatch,,,,8,816969.0,747450,890975,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map0#r2,token_preprocess_cpu,,,,8,274513.5,262091,391593,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map0#r2,host_input_generate,,,,8,112808418.5,106495996,115966913,0.0,7589.5,cudaEventQuery,,0
react_moa_mcts_x3_L,moa-map0#r2,h2d_stage,,,,8,1535918.5,1476279,1884422,1378087.5,1424715.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,moa-map0#r2,weight_init,,,,8,185035.0,139876,201522,52014.5,46262.0,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,moa-map0#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,16076272.0,16053937,16422235,15826457.5,14095964.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,moa-map0#r2,inter_operator_dispatch,,,,56,10971.5,4814,29188,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map0#r2,mir_operator:AddOp,7,AddOp,ve,8,700110.5,687803,850761,607533.5,325942.0,cudaEventSynchronize,elementwise_binary,32
react_moa_mcts_x3_L,moa-map0#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,16087201.5,16004046,16528189,15837656.0,14168584.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,moa-map0#r2,mir_operator:LinearOp,10,LinearOp,me,8,26053765.5,25696424,26453269,25864749.5,25414726.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-map0#r2,mir_operator:LinearOp,11,LinearOp,me,8,26114718.5,25773251,26921074,25981451.5,25486430.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-map0#r2,mir_operator:LinearOp,12,LinearOp,me,8,26753595.5,26116187,27213659,26629801.0,26183283.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-map0#r2,mir_operator:ViewOp,13,ViewOp,de,8,145511.5,129351,166223,0.0,13088.5,cudaEventRecord,,0
react_moa_mcts_x3_L,moa-map0#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,7339028.0,6973053,7813203,7222346.5,6754720.0,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,moa-map0#r2,pre_d2h_alloc,,,,8,20255.5,8558,30649,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map0#r2,d2h_stage,,,,8,1496391.5,1476555,1577005,1440757.0,1452263.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,moa-map0#r2,checksum_complete,,,,8,79849.0,64278,87263,0.0,1639.0,cudaEventDestroy,,0
react_moa_mcts_x3_L,moa-map1#r2,adapter_dispatch,,,,8,800244.0,719150,1036594,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map1#r2,token_preprocess_cpu,,,,8,343197.0,295234,384875,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map1#r2,host_input_generate,,,,8,112839242.0,107211867,138736210,0.0,8472.0,cudaEventQuery,,0
react_moa_mcts_x3_L,moa-map1#r2,h2d_stage,,,,8,1585215.5,1525058,1680564,1417190.5,1474345.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,moa-map1#r2,weight_init,,,,8,193874.5,138065,210562,52958.0,46344.0,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,moa-map1#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,16114694.0,16070922,16547683,15852870.5,14043692.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,moa-map1#r2,inter_operator_dispatch,,,,56,12897.5,4598,27103,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map1#r2,mir_operator:AddOp,7,AddOp,ve,8,709975.0,685098,726371,603357.5,300502.5,cudaEventSynchronize,elementwise_binary,32
react_moa_mcts_x3_L,moa-map1#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,16366798.5,15998225,16438119,16148896.0,14284237.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,moa-map1#r2,mir_operator:LinearOp,10,LinearOp,me,8,25936605.5,25696666,26112235,25717844.0,25211087.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-map1#r2,mir_operator:LinearOp,11,LinearOp,me,8,26285105.0,25842022,26844388,26123699.5,25664663.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-map1#r2,mir_operator:LinearOp,12,LinearOp,me,8,27033574.0,25836236,27305733,26820357.0,26324378.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-map1#r2,mir_operator:ViewOp,13,ViewOp,de,8,145460.0,137817,169846,0.0,13071.0,cudaEventRecord,,0
react_moa_mcts_x3_L,moa-map1#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,7352787.0,7005631,7735716,7222184.0,6773356.0,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,moa-map1#r2,pre_d2h_alloc,,,,8,19237.0,9006,34080,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map1#r2,d2h_stage,,,,8,1487780.5,1467122,1569238,1431189.0,1439994.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,moa-map1#r2,checksum_complete,,,,8,82016.5,64940,102096,0.0,1735.5,cudaEventDestroy,,0
react_moa_mcts_x3_L,moa-map2#r2,adapter_dispatch,,,,8,798713.5,725037,862618,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map2#r2,token_preprocess_cpu,,,,8,283375.5,253497,385217,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map2#r2,host_input_generate,,,,8,111502062.0,107724571,139734896,0.0,8828.5,cudaEventQuery,,0
react_moa_mcts_x3_L,moa-map2#r2,h2d_stage,,,,8,1528416.0,1480981,1608126,1380966.5,1422461.0,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,moa-map2#r2,weight_init,,,,8,185509.5,143773,207481,52543.0,45101.5,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,moa-map2#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,16115625.5,16057565,16503622,15861047.5,14110712.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,moa-map2#r2,inter_operator_dispatch,,,,56,11046.0,5164,35599,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map2#r2,mir_operator:AddOp,7,AddOp,ve,8,700295.5,688764,773945,604910.5,307196.5,cudaEventSynchronize,elementwise_binary,32
react_moa_mcts_x3_L,moa-map2#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,16053350.0,15999948,16784231,15839513.5,14151863.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,moa-map2#r2,mir_operator:LinearOp,10,LinearOp,me,8,26030577.5,25698888,26143349,25824032.0,25385891.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-map2#r2,mir_operator:LinearOp,11,LinearOp,me,8,26618300.5,25730361,26942468,26459096.5,25977665.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-map2#r2,mir_operator:LinearOp,12,LinearOp,me,8,26934006.5,26151354,27587499,26772866.0,26285660.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-map2#r2,mir_operator:ViewOp,13,ViewOp,de,8,154106.0,139761,176158,0.0,13043.5,cudaEventRecord,,0
react_moa_mcts_x3_L,moa-map2#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,7343447.5,7071815,7800053,7222056.5,6761707.5,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,moa-map2#r2,pre_d2h_alloc,,,,8,17675.0,8570,35361,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-map2#r2,d2h_stage,,,,8,1489112.5,1475984,1532233,1436101.0,1445859.0,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,moa-map2#r2,checksum_complete,,,,8,81460.0,63228,89099,0.0,1615.0,cudaEventDestroy,,0
react_moa_mcts_x3_L,mcts-root#r2,adapter_dispatch,,,,8,790188.0,769267,2252989,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-root#r2,token_preprocess_cpu,,,,8,302174.5,271667,372683,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-root#r2,host_input_generate,,,,8,111311698.0,109616036,135969834,0.0,10023.5,cudaEventQuery,,0
react_moa_mcts_x3_L,mcts-root#r2,h2d_stage,,,,8,1534750.5,1518085,1966632,1406773.5,1434836.0,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,mcts-root#r2,weight_init,,,,8,177515.5,156451,203195,52622.5,44471.0,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,mcts-root#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,16278593.0,16091204,16476347,16020176.0,14226868.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,mcts-root#r2,inter_operator_dispatch,,,,56,12212.0,4960,26932,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-root#r2,mir_operator:AddOp,7,AddOp,ve,8,708511.0,692185,772416,603246.5,298239.5,cudaEventSynchronize,elementwise_binary,32
react_moa_mcts_x3_L,mcts-root#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,16202902.0,16002626,16504370,15989924.0,14261431.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,mcts-root#r2,mir_operator:LinearOp,10,LinearOp,me,8,26021671.0,25707370,26401825,25831807.5,25358248.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-root#r2,mir_operator:LinearOp,11,LinearOp,me,8,26106307.0,25743436,26644909,25966409.0,25487489.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-root#r2,mir_operator:LinearOp,12,LinearOp,me,8,26911966.0,26180061,27365393,26765408.5,26289522.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-root#r2,mir_operator:ViewOp,13,ViewOp,de,8,151542.5,141331,183080,0.0,13414.0,cudaEventRecord,,0
react_moa_mcts_x3_L,mcts-root#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,7385339.5,7171295,7921913,7249032.0,6762390.0,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,mcts-root#r2,pre_d2h_alloc,,,,8,18548.0,9538,35286,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-root#r2,d2h_stage,,,,8,1507281.0,1479531,1550298,1454484.5,1464189.0,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,mcts-root#r2,checksum_complete,,,,8,80689.0,66104,90740,0.0,1692.5,cudaEventDestroy,,0
react_moa_mcts_x3_L,react-tool#r2,agent_tool_execute_cpu,,,,8,337164.5,269098,359282,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-actor0#r2,adapter_dispatch,,,,8,1297940.0,1263581,1477390,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-actor0#r2,token_preprocess_cpu,,,,8,194750.0,161006,252715,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-actor0#r2,host_input_generate,,,,8,113045133.5,107939473,138257252,0.0,9483.5,cudaEventQuery,,0
react_moa_mcts_x3_L,mcts-actor0#r2,h2d_stage,,,,8,1560978.5,1526343,1888071,1387271.0,1443633.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,mcts-actor0#r2,weight_init,,,,8,190476.0,168784,203799,52830.0,45948.5,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,mcts-actor0#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,16081338.5,16051784,17098108,15829624.0,14142502.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,mcts-actor0#r2,inter_operator_dispatch,,,,56,12011.0,5049,98480,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-actor0#r2,mir_operator:AddOp,7,AddOp,ve,8,718098.0,689991,759216,603902.5,314365.0,cudaEventSynchronize,elementwise_binary,32
react_moa_mcts_x3_L,mcts-actor0#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,16389853.5,16004688,16507748,16155661.5,14311962.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,mcts-actor0#r2,mir_operator:LinearOp,10,LinearOp,me,8,26032387.0,25721920,26391608,25831180.0,25342861.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-actor0#r2,mir_operator:LinearOp,11,LinearOp,me,8,26606779.5,25750107,27087531,26461446.5,26012432.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-actor0#r2,mir_operator:LinearOp,12,LinearOp,me,8,27113254.5,26496439,27336327,26927143.5,26423276.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-actor0#r2,mir_operator:ViewOp,13,ViewOp,de,8,150796.5,137460,169245,0.0,14020.5,cudaEventRecord,,0
react_moa_mcts_x3_L,mcts-actor0#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,7357213.0,7299957,7867477,7223275.5,6771848.5,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,mcts-actor0#r2,pre_d2h_alloc,,,,8,20123.0,12770,36306,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-actor0#r2,d2h_stage,,,,8,1512413.0,1490373,1608607,1456564.5,1468799.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,mcts-actor0#r2,checksum_complete,,,,8,82545.5,77481,91414,0.0,1887.0,cudaEventDestroy,,0
react_moa_mcts_x3_L,mcts-actor1#r2,adapter_dispatch,,,,8,763482.5,721066,922200,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-actor1#r2,token_preprocess_cpu,,,,8,295549.5,265776,363545,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-actor1#r2,host_input_generate,,,,8,113163717.5,110459124,117333341,0.0,9479.0,cudaEventQuery,,0
react_moa_mcts_x3_L,mcts-actor1#r2,h2d_stage,,,,8,1536641.5,1523214,1640089,1385207.0,1431633.0,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,mcts-actor1#r2,weight_init,,,,8,188851.5,159151,210286,53054.5,45613.0,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,mcts-actor1#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,16095829.5,16048931,16548012,15850771.0,14135945.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,mcts-actor1#r2,inter_operator_dispatch,,,,56,11950.0,4978,31868,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-actor1#r2,mir_operator:AddOp,7,AddOp,ve,8,704027.5,682812,831333,612125.5,326041.5,cudaEventSynchronize,elementwise_binary,32
react_moa_mcts_x3_L,mcts-actor1#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,16079540.0,15997898,16511001,15816552.5,14189018.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,mcts-actor1#r2,mir_operator:LinearOp,10,LinearOp,me,8,26207483.5,25688070,26421712,26025240.5,25550292.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-actor1#r2,mir_operator:LinearOp,11,LinearOp,me,8,26248830.5,25798815,26859734,26093171.5,25646592.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-actor1#r2,mir_operator:LinearOp,12,LinearOp,me,8,26895526.0,26162918,27631167,26739382.0,26254823.0,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-actor1#r2,mir_operator:ViewOp,13,ViewOp,de,8,155544.5,129767,182102,0.0,12949.5,cudaEventRecord,,0
react_moa_mcts_x3_L,mcts-actor1#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,7352647.5,7003092,7815474,7221416.0,6766326.5,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,mcts-actor1#r2,pre_d2h_alloc,,,,8,23584.5,10518,36176,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-actor1#r2,d2h_stage,,,,8,1550542.5,1475364,1706759,1493955.5,1508486.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,mcts-actor1#r2,checksum_complete,,,,8,85343.5,70528,106210,0.0,1948.0,cudaEventDestroy,,0
react_moa_mcts_x3_L,moa-reduce#r2,adapter_dispatch,,,,8,805385.0,742859,904955,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-reduce#r2,token_preprocess_cpu,,,,8,313294.0,268762,371376,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-reduce#r2,host_input_generate,,,,8,112494717.5,107760281,115100705,0.0,9353.0,cudaEventQuery,,0
react_moa_mcts_x3_L,moa-reduce#r2,h2d_stage,,,,8,1535878.0,1483572,1579031,1388742.0,1427042.0,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,moa-reduce#r2,weight_init,,,,8,190687.5,159919,198558,52606.5,44443.5,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,moa-reduce#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,16089957.5,16046373,16492089,15837325.5,14106326.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,moa-reduce#r2,inter_operator_dispatch,,,,56,12830.5,4905,42310,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-reduce#r2,mir_operator:AddOp,7,AddOp,ve,8,701587.0,685474,744865,604590.0,308691.5,cudaEventSynchronize,elementwise_binary,32
react_moa_mcts_x3_L,moa-reduce#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,16311871.5,15999710,16497230,16099657.0,14369146.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,moa-reduce#r2,mir_operator:LinearOp,10,LinearOp,me,8,26058884.0,25771047,26403589,25849600.5,25378830.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-reduce#r2,mir_operator:LinearOp,11,LinearOp,me,8,26449722.5,25768256,27033704,26267920.5,25805391.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-reduce#r2,mir_operator:LinearOp,12,LinearOp,me,8,27082970.5,26750128,27410182,26943422.0,26448083.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,moa-reduce#r2,mir_operator:ViewOp,13,ViewOp,de,8,169173.0,143007,393830,0.0,16494.0,cudaEventRecord,,0
react_moa_mcts_x3_L,moa-reduce#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,7357351.0,7266734,7824100,7227496.0,6776846.5,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,moa-reduce#r2,pre_d2h_alloc,,,,8,20919.5,9237,50747,0.0,0.0,,,0
react_moa_mcts_x3_L,moa-reduce#r2,d2h_stage,,,,8,1510967.0,1473343,1619767,1449860.5,1460599.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,moa-reduce#r2,checksum_complete,,,,8,82585.0,66851,119685,0.0,1765.0,cudaEventDestroy,,0
react_moa_mcts_x3_L,react-answer#r2,adapter_dispatch,,,,8,750979.5,681325,847802,0.0,0.0,,,0
react_moa_mcts_x3_L,react-answer#r2,token_preprocess_cpu,,,,8,352041.5,229917,365310,0.0,0.0,,,0
react_moa_mcts_x3_L,react-answer#r2,host_input_generate,,,,8,87256053.0,83748542,90718145,0.0,8696.5,cudaEventQuery,,0
react_moa_mcts_x3_L,react-answer#r2,h2d_stage,,,,8,1205616.5,1141584,1309683,1054688.5,1097621.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,react-answer#r2,weight_init,,,,8,182558.5,148465,209390,39822.5,45750.0,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,react-answer#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,9478359.5,9428232,9903625,9226527.5,7292856.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,react-answer#r2,inter_operator_dispatch,,,,56,11406.0,4659,23939,0.0,0.0,,,0
react_moa_mcts_x3_L,react-answer#r2,mir_operator:AddOp,7,AddOp,ve,8,567114.5,518060,602644,432498.5,168686.0,cudaLaunchKernel,elementwise_binary,32
react_moa_mcts_x3_L,react-answer#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,9425954.0,9320785,9816400,9201709.5,7500013.0,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,react-answer#r2,mir_operator:LinearOp,10,LinearOp,me,8,19984324.0,19670703,20109375,19821919.0,19362580.5,cudaEventSynchronize,gemm,32
react_moa_mcts_x3_L,react-answer#r2,mir_operator:LinearOp,11,LinearOp,me,8,19891715.5,19664455,20400348,19788675.0,19336963.0,cudaEventSynchronize,gemm,32
react_moa_mcts_x3_L,react-answer#r2,mir_operator:LinearOp,12,LinearOp,me,8,20100789.0,19747700,21008681,20007768.5,19563435.0,cudaEventSynchronize,gemm,32
react_moa_mcts_x3_L,react-answer#r2,mir_operator:ViewOp,13,ViewOp,de,8,148371.5,139105,158008,0.0,12422.5,cudaEventRecord,,0
react_moa_mcts_x3_L,react-answer#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,5874076.5,5466337,5950279,5760994.5,5291191.5,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,react-answer#r2,pre_d2h_alloc,,,,8,20295.0,12108,40208,0.0,0.0,,,0
react_moa_mcts_x3_L,react-answer#r2,d2h_stage,,,,8,1169249.5,1137694,1199721,1111407.0,1126465.5,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,react-answer#r2,checksum_complete,,,,8,81487.5,78102,95920,0.0,1738.5,cudaEventDestroy,,0
react_moa_mcts_x3_L,mcts-critic#r2,adapter_dispatch,,,,8,817044.0,748995,846117,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-critic#r2,token_preprocess_cpu,,,,8,324579.0,275574,362990,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-critic#r2,host_input_generate,,,,8,111374609.0,108872648,113131516,0.0,9576.0,cudaEventQuery,,0
react_moa_mcts_x3_L,mcts-critic#r2,h2d_stage,,,,8,1532307.5,1488625,1672188,1381574.5,1425159.0,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,mcts-critic#r2,weight_init,,,,8,188884.0,144009,201476,51950.0,45893.5,cudaLaunchKernel,elementwise_binary|rng_init,2
react_moa_mcts_x3_L,mcts-critic#r2,mir_operator:RMSNormOp,6,RMSNormOp,ve,8,16479013.5,16058500,16527917,16204222.5,14329656.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,mcts-critic#r2,inter_operator_dispatch,,,,56,12547.5,4909,30970,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-critic#r2,mir_operator:AddOp,7,AddOp,ve,8,713111.5,692237,822897,605405.5,304076.0,cudaEventSynchronize,elementwise_binary,32
react_moa_mcts_x3_L,mcts-critic#r2,mir_operator:RMSNormOp,8,RMSNormOp,ve,8,16028452.0,16000938,16452417,15807365.5,14093156.5,cudaEventSynchronize,copy|elementwise_binary|elementwise_unary|reduce,224
react_moa_mcts_x3_L,mcts-critic#r2,mir_operator:LinearOp,10,LinearOp,me,8,26076381.0,25695229,26401822,25873977.0,25390523.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-critic#r2,mir_operator:LinearOp,11,LinearOp,me,8,26143560.5,25767803,26934329,25981775.0,25522604.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-critic#r2,mir_operator:LinearOp,12,LinearOp,me,8,26947105.5,25790759,27482035,26802461.0,26318451.5,cudaEventSynchronize,gemm|memset,32
react_moa_mcts_x3_L,mcts-critic#r2,mir_operator:ViewOp,13,ViewOp,de,8,156896.5,145516,204038,0.0,13437.0,cudaEventRecord,,0
react_moa_mcts_x3_L,mcts-critic#r2,mir_operator:TransposeOp,14,TransposeOp,de,8,7411406.0,6919240,7812862,7281287.0,6803854.5,cudaEventSynchronize,copy,32
react_moa_mcts_x3_L,mcts-critic#r2,pre_d2h_alloc,,,,8,22158.5,12355,39162,0.0,0.0,,,0
react_moa_mcts_x3_L,mcts-critic#r2,d2h_stage,,,,8,1491720.0,1472239,1588712,1435861.0,1447782.0,cudaEventSynchronize,memcpy,0
react_moa_mcts_x3_L,mcts-critic#r2,checksum_complete,,,,8,81383.5,72410,91046,0.0,1761.0,cudaEventDestroy,,0
react_moa_mcts_x3_L,,dag_schedule_gap,,,,264,41577.5,7922,1788185,0.0,4287.0,,,0
react_moa_mcts_x3_L,,iteration_tail_sync,,,,8,78868.0,49062,108641,0.0,13067.5,cudaDeviceSynchronize,,0
