policy,program_id,class,call_index,submit_ns,first_token_ns,finish_ns,queue_wait_ns,decode_ns,call_ns,prompt_tokens,output_tokens
plas,p00009,lats,5,197544732060596,197544792459648,197545490132334,60399052,697672686,758071738,652,37
plas,p00006,sharegpt,0,197542317322314,197542367175652,197545509973087,49853338,3142797435,3192650773,252,166
plas,p00000,lats,19,197543050765092,197543105617717,197545510081130,54852625,2404463413,2459316038,279,126
plas,p00009,lats,6,197544844271290,197544909666552,197545510164347,65395262,600497795,665893057,642,32
plas,p00004,lats,9,197544898541504,197544946636782,197545510286972,48095278,563650190,611745468,351,30
plas,p00008,bfcl,3,197544687446900,197544738513230,197545703697789,51066330,965184559,1016250889,767,51
plas,p00002,bfcl,6,197545098289088,197545157959755,197545722791134,59670667,564831379,624502046,1213,30
plas,p00005,bfcl,4,197545231616599,197545296131027,197545867031588,64514428,570900561,635414989,411,30
plas,p00009,lats,7,197544903725674,197544967291571,197546052084402,63565897,1084792831,1148358728,250,58
plas,p00003,bfcl,6,197545108426627,197545157970596,197546052194892,49543969,894224296,943768265,313,48
plas,p00001,lats,14,197545301466915,197545355248984,197546086317576,53782069,731068592,784850661,742,39
plas,p00000,lats,17,197542865499743,197542921766866,197546126630453,56267123,3204863587,3261130710,460,169
plas,p00004,lats,5,197545043093602,197545098188637,197546126779516,55095035,1028590879,1083685914,332,55
plas,p00001,lats,10,197545228513637,197545296141256,197546183039545,67627619,886898289,954525908,174,47
plas,p00007,bfcl,4,197544974618699,197545023749137,197546188373403,49130438,1164624266,1213754704,342,62
plas,p00009,lats,9,197544873229669,197544927718559,197546204335552,54488890,1276616993,1331105883,254,68
plas,p00002,bfcl,7,197545816299893,197545874059707,197546225789465,57759814,351729758,409489572,496,20
plas,p00009,lats,8,197544784884774,197544835931780,197546282454699,51047006,1446522919,1497569925,583,77
plas,p00005,bfcl,5,197546036610664,197546092325468,197546402715136,55714804,310389668,366104472,245,17
plas,p00004,lats,6,197545359568482,197545414044667,197546477269456,54476185,1063224789,1117700974,625,57
plas,p00008,bfcl,4,197546193019646,197546248080473,197546495296852,55060827,247216379,302277206,835,14
plas,p00004,lats,7,197544796966892,197544849371671,197546749858742,52404779,1900487071,1952891850,600,100
plas,p00007,bfcl,5,197546345857544,197546402936416,197546806319210,57078872,403382794,460461666,512,22
plas,p00001,lats,13,197545359962158,197545414054535,197546825122026,54092377,1411067491,1465159868,273,75
plas,p00003,bfcl,7,197546227303529,197546282780196,197546825261704,55476667,542481508,597958175,753,29
plas,p00008,bfcl,5,197546552812328,197546615092526,197546872193686,62280198,257101160,319381358,1008,14
plas,p00001,lats,11,197546106625066,197546183242298,197546916063302,76617232,732821004,809438236,534,40
plas,p00009,lats,13,197546412379333,197546477570560,197546987494177,65191227,509923617,575114844,343,28
plas,p00002,bfcl,8,197546684344677,197546750170799,197547075698641,65826122,325527842,391353964,540,19
plas,p00003,bfcl,8,197546835887994,197546881443102,197547269388348,45555108,387945246,433500354,409,23
plas,p00000,lats,23,197546130469570,197546188534661,197547375741679,58065091,1187207018,1245272109,669,64
plas,p00009,lats,14,197546293121448,197546338518149,197547394274468,45396701,1055756319,1101153020,266,57
plas,p00009,lats,12,197546365753269,197546416516748,197547412149632,50763479,995632884,1046396363,326,54
plas,p00009,lats,11,197546384070145,197546435918056,197547430541933,51847911,994623877,1046471788,273,54
plas,p00009,lats,10,197546289178474,197546338507829,197547502990038,49329355,1164482209,1213811564,360,63
plas,p00000,lats,22,197546410346912,197546477587629,197547708375447,67240717,1230787818,1298028535,529,67
plas,p00004,lats,8,197545092683613,197545157980895,197547800390923,65297282,2642410028,2707707310,178,141
plas,p00001,lats,12,197545216199588,197545291659651,197547818896077,75460063,2527236426,2602696489,906,136
plas,p00008,bfcl,6,197547269613012,197547356470182,197548030894234,86857170,674424052,761281222,1885,37
plas,p00000,lats,21,197546282946792,197546338528091,197548049729208,55581299,1711201117,1766782416,132,91
plas,p00009,lats,15,197547662728092,197547708503866,197548323125964,45775774,614622098,660397872,241,32
plas,p00004,lats,12,197547891802146,197547950327329,197548323320319,58525183,372992990,431518173,356,20
plas,p00009,lats,18,197547628208887,197547690236286,197548379306995,62027399,689070709,751098108,689,36
plas,p00003,bfcl,9,197547305582729,197547359868491,197548513690102,54285762,1153821611,1208107373,1414,61
plas,p00009,lats,19,197547636685395,197547690246131,197548627966532,53560736,937720401,991281137,264,49
plas,p00000,lats,24,197546214806539,197546264585401,197548646497206,49778862,2381911805,2431690667,341,126
plas,p00001,lats,19,197547887208909,197547933333407,197548718430426,46124498,785097019,831221517,662,42
plas,p00000,lats,20,197546230239702,197546282791255,197548754033899,52551553,2471242644,2523794197,344,131
plas,p00004,lats,13,197547965636303,197548031161550,197548830577008,65525247,799415458,864940705,274,42
plas,p00002,bfcl,9,197547811110379,197547874417610,197548865653129,63307231,991235519,1054542750,604,52
plas,p00001,lats,17,197547918340368,197547969536919,197548973310853,51196551,1003773934,1054970485,490,53
plas,p00009,lats,16,197547571267605,197547633427508,197549175838908,62159903,1542411400,1604571303,562,81
plas,p00001,lats,16,197547868031898,197547915076017,197549211827834,47044119,1296751817,1343795936,391,69
plas,p00001,lats,18,197547904754048,197547950337303,197549211947751,45583255,1261610448,1307193703,331,67
plas,p00004,lats,11,197547821553517,197547896461142,197549265117465,74907625,1368656323,1443563948,507,73
plas,p00009,lats,17,197547705523195,197547764216751,197549282635961,58693556,1518419210,1577112766,294,80
plas,p00002,bfcl,10,197548990001884,197549046621894,197549399257974,56620010,352636080,409256090,403,19
plas,p00004,lats,14,197547830117135,197547896471169,197549417985143,66354034,1521513974,1587868008,832,81
plas,p00001,lats,15,197548273083843,197548323393510,197549472602195,50309667,1149208685,1199518352,499,62
plas,p00000,lats,26,197548791644549,197548865867307,197549578405224,74222758,712537917,786760675,305,39
plas,p00000,lats,25,197548796626748,197548865877289,197549578507026,69250541,712629737,781880278,275,39
plas,p00008,bfcl,7,197549095063009,197549158287856,197549755760946,63224847,597473090,660697937,924,32
plas,p00003,bfcl,10,197548541786641,197548592797643,197549860369660,51011002,1267572017,1318583019,683,68
plas,p00000,lats,28,197548926508488,197548973533967,197549878289308,47025479,904755341,951780820,418,49
plas,p00000,lats,27,197548782238799,197548859772462,197550004546344,77533663,1144773882,1222307545,837,63
plas,p00002,bfcl,11,197549568394379,197549615118013,197550039542595,46723634,424424582,471148216,693,24
plas,p00009,lats,22,197549319156184,197549399384411,197550181964033,80228227,782579622,862807849,424,43
plas,p00009,lats,23,197549493655512,197549572579818,197550400968904,78924306,828389086,907313392,198,46
plas,p00009,lats,20,197549514552299,197549578628607,197550542858307,64076308,964229700,1028306008,500,53
plas,p00008,bfcl,8,197550067980704,197550129123621,197550631400940,61142917,502277319,563420236,652,29
plas,p00001,lats,21,197549682719383,197549732103282,197550720012657,49383899,987909375,1037293274,251,55
plas,p00000,lats,29,197548817555323,197548865887597,197550843731561,48332274,1977843964,2026176238,457,108
plas,p00003,bfcl,11,197550228324229,197550278126538,197550976798379,49802309,698671841,748474150,877,40
plas,p00009,lats,21,197549318715379,197549399374277,197551119500395,80658898,1720126118,1800785016,922,94
plas,p00004,lats,10,197547879688480,197547933323539,197551250518253,53635059,3317194714,3370829773,191,178
plas,p00006,sharegpt,1,197545516948836,197545569418356,197551532013581,52469520,5962595225,6015064745,301,317
plas,p00003,bfcl,12,197551079907587,197551127084447,197551532255745,47176860,405171298,452348158,1146,22
plas,p00002,bfcl,12,197550858943810,197550926773933,197551568111284,67830123,641337351,709167474,490,35
plas,p00001,lats,22,197549657526195,197549715111002,197551600987471,57584807,1885876469,1943461276,383,102
plas,p00009,lats,24,197549340149443,197549402079995,197551709374617,61930552,2307294622,2369225174,435,124
plas,p00000,lats,30,197550858582783,197550926784902,197551750214409,68202119,823429507,891631626,307,45
plas,p00001,lats,24,197549603213036,197549654218813,197551885155101,51005777,2230936288,2281942065,887,121
plas,p00000,lats,33,197550872381318,197550926824919,197552075672168,54443601,1148847249,1203290850,245,62
plas,p00002,bfcl,13,197551658328997,197551715293409,197552093231377,56964412,377937968,434902380,639,21
plas,p00000,lats,34,197550867414280,197550926805959,197552182488170,59391679,1255682211,1315073890,436,67
plas,p00001,lats,23,197550039166993,197550123977001,197552205324654,84810008,2081347653,2166157661,361,114
plas,p00004,lats,16,197551274927783,197551341226898,197552317606848,66299115,976379950,1042679065,333,53
plas,p00001,lats,20,197549488417212,197549572589953,197552335504715,84172741,2762914762,2847087503,249,150
plas,p00002,bfcl,14,197552125569532,197552188470763,197552383802081,62901231,195331318,258232549,543,11
plas,p00000,lats,31,197550859121371,197550926795218,197552427973820,67673847,1501178602,1568852449,420,80
plas,p00004,lats,19,197551287080355,197551341236570,197552591608101,54156215,1250371531,1304527746,362,67
plas,p00003,bfcl,13,197552190757652,197552244885872,197552857155106,54128220,612269234,666397454,976,34
plas,p00004,lats,15,197551251073591,197551334686541,197552928004025,83612950,1593317484,1676930434,184,87
plas,p00009,lats,27,197551730770932,197551806211458,197552945780557,75440526,1139569099,1215009625,327,63
plas,p00000,lats,32,197550983471033,197551036061623,197552963449643,52590590,1927388020,1979978610,453,104
plas,p00009,lats,28,197551764455781,197551810075653,197552980831885,45619872,1170756232,1216376104,414,64
plas,p00009,lats,26,197551762740974,197551810066389,197553057912821,47325415,1247846432,1295171847,260,68
plas,p00009,lats,25,197552257212321,197552317905151,197553058040355,60692830,740135204,800828034,342,41
plas,p00004,lats,17,197551334784067,197551396151086,197553126145663,61367019,1729994577,1791361596,493,94
plas,p00004,lats,18,197551418057297,197551475140684,197553280570457,57083387,1805429773,1862513160,362,98
plas,p00001,lats,29,197552346417627,197552408595302,197553385859393,62177675,977264091,1039441766,548,54
plas,p00009,lats,29,197551738679691,197551806222273,197553444739278,67542582,1638517005,1706059587,884,89
plas,p00003,bfcl,14,197553161492404,197553228238245,197553517141403,66745841,288903158,355648999,512,16
plas,p00002,bfcl,15,197552690811666,197552743364676,197553555411308,52553010,812046632,864599642,571,44
plas,p00001,lats,26,197552522373766,197552591847297,197553576667690,69473531,984820393,1054293924,401,54
plas,p00001,lats,25,197552391402829,197552433551795,197553596473416,42148966,1162921621,1205070587,367,63
plas,p00000,lats,36,197553009463342,197553058144665,197553804085000,48681323,745940335,794621658,415,40
plas,p00001,lats,27,197552369424695,197552428240957,197553843278251,58816262,1415037294,1473853556,330,77
plas,p00004,lats,24,197553334744191,197553386108949,197553956996024,51364758,570887075,622251833,922,31
plas,p00000,lats,38,197553140722810,197553223316674,197554063657873,82593864,840341199,922935063,226,46
plas,p00003,bfcl,15,197553677621605,197553727624137,197554099038816,50002532,371414679,421417211,436,21
plas,p00006,sharegpt,2,197551558028452,197551606598865,197554227067339,48570413,2620468474,2669038887,143,141
plas,p00001,lats,28,197552545194009,197552597476193,197554254634789,52282184,1657158596,1709440780,278,89
plas,p00009,lats,32,197553456684670,197553517266610,197554423107512,60581940,905840902,966422842,208,49
plas,p00004,lats,22,197553315401054,197553386098482,197554539409670,70697428,1153311188,1224008616,625,62
plas,p00004,lats,20,197553390430686,197553445081019,197554711096845,54650333,1266015826,1320666159,267,68
plas,p00004,lats,23,197553505403975,197553555612403,197554729887677,50208428,1174275274,1224483702,119,63
plas,p00000,lats,39,197553150788092,197553223327789,197554747491063,72539697,1524163274,1596702971,337,82
plas,p00009,lats,30,197553566080931,197553614348388,197554765663270,48267457,1151314882,1199582339,355,62
plas,p00003,bfcl,16,197554219813761,197554266122618,197554765811422,46308857,499688804,545997661,949,27
plas,p00002,bfcl,16,197554157491398,197554211500834,197554801217527,54009436,589716693,643726129,384,32
plas,p00009,lats,31,197553632581929,197553688035232,197554902732770,55453303,1214697538,1270150841,438,64
plas,p00001,lats,34,197554263453610,197554333728266,197554959160314,70274656,625432048,695706704,1019,34
plas,p00004,lats,21,197553299459417,197553378936235,197555048423723,79476818,1669487488,1748964306,206,90
plas,p00000,lats,35,197553415009484,197553460501852,197555065956065,45492368,1605454213,1650946581,476,86
plas,p00009,lats,33,197553787974173,197553843507355,197555066080317,55533182,1222572962,1278106144,439,66
plas,p00001,lats,32,197554284850830,197554344175256,197555125973828,59324426,781798572,841122998,526,42
plas,p00009,lats,34,197553537261502,197553596683887,197555140788313,59422385,1544104426,1603526811,246,83
plas,p00001,lats,30,197554270498781,197554333738456,197555159751764,63239675,826013308,889252983,583,45
plas,p00000,lats,37,197553085503552,197553144493832,197555298473278,58990280,2153979446,2212969726,385,114
plas,p00003,bfcl,17,197554829178523,197554902951679,197555337241059,73773156,434289380,508062536,666,25
plas,p00002,bfcl,17,197554851469721,197554907642295,197555586093612,56172574,678451317,734623891,548,37
plas,p00009,lats,37,197555151642709,197555218377903,197556027859537,66735194,809481634,876216828,224,44
plas,p00009,lats,38,197555423551781,197555470720305,197556085481698,47168524,614761393,661929917,185,33
plas,p00001,lats,31,197554300761184,197554344184811,197556104421634,43423627,1760236823,1803660450,260,93
plas,p00001,lats,33,197554327179599,197554384720558,197556104505493,57540959,1719784935,1777325894,238,91
plas,p00009,lats,35,197555147578160,197555218367190,197556263525911,70789030,1045158721,1115947751,704,55
plas,p00004,lats,26,197555076539822,197555126135151,197556307550074,49595329,1181414923,1231010252,730,62
plas,p00004,lats,29,197555203144711,197555242512826,197556307645323,39368115,1065132497,1104500612,484,56
plas,p00000,lats,41,197555405705226,197555450597341,197556345661096,44892115,895063755,939955870,114,47
plas,p00002,bfcl,18,197555717882708,197555781427043,197556508339484,63544335,726912441,790456776,821,39
plas,p00004,lats,25,197555182129133,197555238441596,197556544100243,56312463,1305658647,1361971110,253,70
plas,p00000,lats,43,197555303352311,197555358289678,197556616159873,54937367,1257870195,1312807562,717,67
plas,p00000,lats,40,197555332030173,197555395315995,197556616301398,63285822,1220985403,1284271225,441,65
plas,p00009,lats,39,197555269668213,197555316112975,197556651203924,46444762,1335090949,1381535711,320,71
plas,p00001,lats,35,197556121226354,197556196727239,197556709109836,75500885,512382597,587883482,721,29
plas,p00000,lats,44,197555314694838,197555374622181,197556883942955,59927343,1509320774,1569248117,476,81
plas,p00004,lats,27,197555174203659,197555238430846,197556972028395,64227187,1733597549,1797824736,262,94
plas,p00001,lats,38,197556152282214,197556244015335,197556972279073,91733121,728263738,819996859,326,42
plas,p00001,lats,36,197556192796562,197556263778338,197557128250652,70981776,864472314,935454090,354,50
plas,p00000,lats,42,197555341809141,197555395326316,197557215269318,53517175,1819943002,1873460177,631,99
plas,p00002,bfcl,19,197556657719076,197556709271644,197557250001481,51552568,540729837,592282405,405,32
plas,p00001,lats,37,197556229986578,197556270627475,197557437992429,40640897,1167364954,1208005851,351,65
plas,p00000,lats,46,197557401058018,197557447978133,197558018010543,46920115,570032410,616952525,532,33
plas,p00000,lats,48,197557230086194,197557318788518,197558053346275,88702324,734557757,823260081,535,43
plas,p00009,lats,36,197555396555703,197555450587366,197558105559494,54031663,2654972128,2709003791,607,145
plas,p00002,bfcl,20,197557479413179,197557538881283,197558227328979,59468104,688447696,747915800,730,40
plas,p00001,lats,39,197556139083369,197556221688907,197558353269599,82605538,2131580692,2214186230,791,119
plas,p00004,lats,28,197555207017518,197555242522840,197558444278699,35505322,3201755859,3237261181,148,174
plas,p00000,lats,45,197557263685365,197557323968290,197558714891516,60282925,1390923226,1451206151,512,77
plas,p00000,lats,47,197557258576865,197557323956870,197558773025996,65380005,1449069126,1514449131,497,80
plas,p00002,bfcl,21,197558239443243,197558321379731,197558848171043,81936488,526791312,608727800,1238,29
plas,p00004,lats,30,197558491394234,197558546880733,197558991976442,55486499,445095709,500582208,490,23
plas,p00000,lats,49,197557324089507,197557376265010,197558997531710,52175503,1621266700,1673442203,519,88
plas,p00009,lats,42,197558257527844,197558321401517,197558997664877,63873673,676263360,740137033,204,36
plas,p00004,lats,32,197558588030406,197558641427880,197559234283614,53397474,592855734,646253208,1133,31
plas,p00001,lats,40,197558505225343,197558546901238,197559287991272,41675895,741090034,782765929,555,39
plas,p00009,lats,40,197558374153975,197558427010003,197559403296001,52856028,976285998,1029142026,544,51
plas,p00002,bfcl,22,197558913253300,197558992185182,197559422553241,78931882,430368059,509299941,235,24
plas,p00004,lats,34,197558711608994,197558773277971,197559440069604,61668977,666791633,728460610,331,35
plas,p00001,lats,41,197558457162910,197558541420399,197559500063380,84257489,958642981,1042900470,623,51
plas,p00000,lats,51,197559089981443,197559138698591,197559642579397,48717148,503880806,552597954,241,27
plas,p00001,lats,42,197558557210291,197558628239754,197559695765362,71029463,1067525608,1138555071,319,57
plas,p00009,lats,43,197558229023135,197558315765599,197559946928662,86742464,1631163063,1717905527,700,88
plas,p00002,bfcl,23,197559442460260,197559500292857,197559966109341,57832597,465816484,523649081,1145,27
plas,p00004,lats,33,197558644725254,197558697285684,197560020157325,52560430,1322871641,1375432071,331,71
plas,p00000,lats,52,197559181596090,197559234531983,197560307653373,52935893,1073121390,1126057283,432,60
plas,p00000,lats,54,197559134886273,197559227460747,197560324957785,92574474,1097497038,1190071512,1192,62
plas,p00001,lats,43,197559222921812,197559268573569,197560360156967,45651757,1091583398,1137235155,417,61
plas,p00009,lats,44,197558239201549,197558321390665,197560377171938,82189116,2055781273,2137970389,197,111
plas,p00000,lats,50,197559165597097,197559234521628,197560411670972,68924531,1177149344,1246073875,537,66
plas,p00004,lats,31,197558774523856,197558831157780,197560533984396,56633924,1702826616,1759460540,732,93
plas,p00000,lats,53,197559186528084,197559234541901,197560550975991,48013817,1316434090,1364447907,459,74
plas,p00002,bfcl,24,197560000664770,197560059805843,197560776247484,59141073,716441641,775582714,487,40
plas,p00001,lats,44,197558935103286,197558997878109,197560811870714,62774823,1813992605,1876767428,302,99
plas,p00004,lats,39,197560584307964,197560686773848,197561322399519,102465884,635625671,738091555,799,35
plas,p00009,lats,41,197558493416964,197558546891460,197561532440186,53474496,2985548726,3039023222,286,159
plas,p00002,bfcl,25,197560857573524,197560922647309,197561532732791,65073785,610085482,675159267,397,33
plas,p00006,sharegpt,3,197554267777534,197554333717938,197561587932734,65940404,7254214796,7320155200,197,387
plas,p00001,lats,48,197560917195261,197560978299688,197561706997666,61104427,728697978,789802405,355,38
plas,p00001,lats,46,197560848381871,197560922658083,197561740479327,74276212,817821244,892097456,635,43
plas,p00004,lats,38,197560705084980,197560759550365,197561816658237,54465385,1057107872,1111573257,434,55
plas,p00001,lats,45,197560861396454,197560922668910,197561816812543,61272456,894143633,955416089,508,47
plas,p00004,lats,36,197560643930694,197560688029147,197561833932055,44098453,1145902908,1190001361,298,60
plas,p00000,lats,57,197560606770455,197560686827845,197561942138480,80057390,1255310635,1335368025,656,67
plas,p00000,lats,56,197560856014225,197560922679590,197562024495799,66665365,1101816209,1168481574,570,58
plas,p00004,lats,37,197560740924278,197560795545350,197562038323675,54621072,1242778325,1297399397,993,65
plas,p00004,lats,35,197560572200707,197560660566581,197562144972042,88365874,1484405461,1572771335,720,79
plas,p00000,lats,59,197560588009482,197560686797103,197562197463593,98787621,1510666490,1609454111,502,80
plas,p00001,lats,49,197560917013791,197560978289437,197562204690944,61275646,1226401507,1287677153,336,65
plas,p00000,lats,55,197560581387149,197560686786100,197562452345134,105398951,1765559034,1870957985,434,94
plas,p00002,bfcl,26,197561964268445,197562024876439,197562493826230,60607994,468949791,529557785,646,27
plas,p00009,lats,47,197561539552364,197561616608731,197562654787533,77056367,1038178802,1115235169,918,58
plas,p00009,lats,46,197561552045769,197561639073316,197562690117737,87027547,1051044421,1138071968,378,59
plas,p00009,lats,48,197561959973453,197562024893839,197562724996811,64920386,700102972,765023358,309,40
plas,p00009,lats,49,197561748033935,197561797643264,197562920932833,49609329,1123289569,1172898898,423,63
plas,p00009,lats,45,197561666772608,197561721932134,197563130887345,55159526,1408955211,1464114737,691,79
plas,p00004,lats,43,197562149874639,197562204854417,197563203839387,54979778,998984970,1053964748,893,57
plas,p00001,lats,47,197560828617062,197560914806897,197563404547913,86189835,2489741016,2575930851,219,135
plas,p00000,lats,58,197560599907839,197560686807245,197563422183803,86899406,2735376558,2822275964,212,148
plas,p00004,lats,44,197562274982211,197562310990072,197563422323497,36007861,1111333425,1147341286,321,62
plas,p00004,lats,41,197562399402223,197562459039259,197563609903773,59637036,1150864514,1210501550,811,63
plas,p00002,bfcl,27,197562914036887,197562955103511,197563667252003,41066624,712148492,753215116,545,38
plas,p00004,lats,40,197562237189781,197562294231428,197563782210885,57041647,1487979457,1545021104,430,81
plas,p00009,lats,51,197563211344634,197563293725956,197563838893224,82381322,545167268,627548590,213,30
plas,p00004,lats,42,197562479842433,197562532340952,197564070040222,52498519,1537699270,1590197789,478,84
plas,p00009,lats,53,197563196346791,197563272907434,197564129075228,76560643,856167794,932728437,658,46
plas,p00009,lats,54,197563188097128,197563272896046,197564277355841,84798918,1004459795,1089258713,152,54
plas,p00009,lats,52,197563238372627,197563297928891,197564374771619,59556264,1076842728,1136398992,199,57
plas,p00000,lats,63,197563457158920,197563530604571,197564470083933,73445651,939479362,1012925013,525,51
plas,p00001,lats,53,197563457480255,197563530575976,197564523387985,73095721,992812009,1065907730,274,54
plas,p00001,lats,51,197563650028013,197563706020791,197564523565677,55992778,817544886,873537664,536,44
plas,p00001,lats,50,197563780674573,197563839114734,197564758086454,58440161,918971720,977411881,853,50
plas,p00000,lats,61,197563445071487,197563530593014,197564848339099,85521527,1317746085,1403267612,226,72
plas,p00000,lats,64,197563479543870,197563533617118,197564848471751,54073248,1314854633,1368927881,186,71
plas,p00000,lats,60,197563598194844,197563648791933,197564848544381,50597089,1199752448,1250349537,293,65
plas,p00001,lats,52,197563422573986,197563507998457,197564936963012,85424471,1428964555,1514389026,637,78
plas,p00004,lats,46,197564076983650,197564158184807,197564954575640,81201157,796390833,877591990,479,45
plas,p00004,lats,49,197564210036424,197564259719451,197564954723377,49683027,695003926,744686953,788,39
plas,p00004,lats,48,197564097385612,197564164794034,197564989259988,67408422,824465954,891874376,410,46
