lineage,workload,process,iteration,call_id,op_index,host_ns,median_ns,threshold_ns,excess_ns,classification,cuda_api_top,gpu_work_ns
base,planner_debate,inter_operator_dispatch,12,planner-final,,14714,8219.0,11638,6495,sporadic,,0
base,planner_debate,inter_operator_dispatch,13,planner-seed,,12744,8219.0,11638,4525,sporadic,,0
base,planner_debate,inter_operator_dispatch,13,planner-seed,,21557,8219.0,11638,13338,sporadic,,0
base,planner_debate,inter_operator_dispatch,13,critic-a,,11910,8219.0,11638,3691,sporadic,,0
base,planner_debate,inter_operator_dispatch,13,critic-b,,11898,8219.0,11638,3679,sporadic,,0
base,planner_debate,inter_operator_dispatch,13,critic-merge,,12297,8219.0,11638,4078,sporadic,,0
base,planner_debate,inter_operator_dispatch,13,planner-final,,12854,8219.0,11638,4635,sporadic,,0
base,planner_debate,inter_operator_dispatch,14,planner-seed,,11689,8219.0,11638,3470,sporadic,,0
base,planner_debate,inter_operator_dispatch,14,critic-b,,12302,8219.0,11638,4083,sporadic,,0
base,planner_debate,inter_operator_dispatch,14,critic-merge,,23454,8219.0,11638,15235,sporadic,,0
base,planner_debate,inter_operator_dispatch,14,critic-merge,,13456,8219.0,11638,5237,sporadic,,0
base,planner_debate,inter_operator_dispatch,14,planner-final,,11783,8219.0,11638,3564,sporadic,,0
base,planner_debate,inter_operator_dispatch,15,planner-seed,,15253,8219.0,11638,7034,sporadic,,0
base,planner_debate,inter_operator_dispatch,15,critic-a,,16846,8219.0,11638,8627,sporadic,,0
base,planner_debate,inter_operator_dispatch,15,critic-a,,11774,8219.0,11638,3555,sporadic,,0
base,planner_debate,inter_operator_dispatch,15,critic-merge,,14896,8219.0,11638,6677,sporadic,,0
base,planner_debate,inter_operator_dispatch,15,planner-final,,14901,8219.0,11638,6682,sporadic,,0
base,planner_debate,inter_operator_dispatch,15,planner-final,,11934,8219.0,11638,3715,sporadic,,0
base,planner_debate,inter_operator_dispatch,15,planner-final,,12491,8219.0,11638,4272,sporadic,,0
base,planner_debate,inter_operator_dispatch,15,planner-final,,12228,8219.0,11638,4009,sporadic,,0
base,planner_debate,inter_operator_dispatch,16,planner-seed,,14441,8219.0,11638,6222,sporadic,,0
base,planner_debate,inter_operator_dispatch,16,planner-seed,,12044,8219.0,11638,3825,sporadic,,0
base,planner_debate,inter_operator_dispatch,16,planner-seed,,14427,8219.0,11638,6208,sporadic,,0
base,planner_debate,inter_operator_dispatch,16,planner-seed,,11880,8219.0,11638,3661,sporadic,,0
base,planner_debate,inter_operator_dispatch,16,planner-seed,,14118,8219.0,11638,5899,sporadic,,0
base,planner_debate,inter_operator_dispatch,16,planner-seed,,15888,8219.0,11638,7669,sporadic,,0
base,planner_debate,inter_operator_dispatch,16,critic-b,,15338,8219.0,11638,7119,sporadic,,0
base,planner_debate,inter_operator_dispatch,16,critic-merge,,15825,8219.0,11638,7606,sporadic,,0
base,planner_debate,inter_operator_dispatch,17,planner-seed,,17357,8219.0,11638,9138,sporadic,,0
base,planner_debate,inter_operator_dispatch,17,critic-b,,28424,8219.0,11638,20205,sporadic,,0
base,planner_debate,inter_operator_dispatch,17,critic-b,,13532,8219.0,11638,5313,sporadic,,0
base,planner_debate,inter_operator_dispatch,17,critic-b,,16214,8219.0,11638,7995,sporadic,,0
base,planner_debate,inter_operator_dispatch,17,critic-b,,12797,8219.0,11638,4578,sporadic,,0
base,planner_debate,inter_operator_dispatch,17,critic-b,,13317,8219.0,11638,5098,sporadic,,0
base,planner_debate,inter_operator_dispatch,17,critic-merge,,13413,8219.0,11638,5194,sporadic,,0
base,planner_debate,inter_operator_dispatch,17,critic-merge,,25220,8219.0,11638,17001,sporadic,,0
base,planner_debate,inter_operator_dispatch,17,planner-final,,13084,8219.0,11638,4865,sporadic,,0
base,planner_debate,inter_operator_dispatch,18,planner-seed,,11812,8219.0,11638,3593,sporadic,,0
base,planner_debate,inter_operator_dispatch,18,critic-a,,12003,8219.0,11638,3784,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,planner-seed,,12816,8219.0,11638,4597,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,planner-seed,,13351,8219.0,11638,5132,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,planner-seed,,12489,8219.0,11638,4270,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,critic-a,,18944,8219.0,11638,10725,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,critic-b,,12130,8219.0,11638,3911,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,critic-merge,,13062,8219.0,11638,4843,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,planner-final,,17310,8219.0,11638,9091,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,planner-final,,46444,8219.0,11638,38225,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,planner-final,,14178,8219.0,11638,5959,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,planner-final,,11817,8219.0,11638,3598,sporadic,,0
base,planner_debate,inter_operator_dispatch,19,planner-final,,11788,8219.0,11638,3569,sporadic,,0
base,planner_debate,mir_operator:AddOp,2,critic-a,7,116688,104637.5,114612,12050,sporadic,cudaLaunchKernel,2080
base,planner_debate,mir_operator:AddOp,3,planner-seed,7,158406,104637.5,114612,53768,sporadic,cudaEventSynchronize,32794
base,planner_debate,mir_operator:AddOp,4,planner-final,7,119584,104637.5,114612,14946,sporadic,cudaLaunchKernel,1728
base,planner_debate,mir_operator:AddOp,6,critic-b,7,124737,104637.5,114612,20100,sporadic,cudaLaunchKernel,2080
base,planner_debate,mir_operator:AddOp,7,planner-seed,7,135980,104637.5,114612,31342,sporadic,cudaEventRecord,1728
base,planner_debate,mir_operator:AddOp,7,critic-b,7,122542,104637.5,114612,17904,sporadic,cudaLaunchKernel,1984
base,planner_debate,mir_operator:AddOp,7,critic-merge,7,116778,104637.5,114612,12140,sporadic,cudaLaunchKernel,2016
base,planner_debate,mir_operator:AddOp,8,planner-seed,7,118165,104637.5,114612,13528,sporadic,cudaLaunchKernel,1727
base,planner_debate,mir_operator:AddOp,10,critic-a,7,122363,104637.5,114612,17726,sporadic,cudaLaunchKernel,2048
base,planner_debate,mir_operator:AddOp,11,critic-a,7,123537,104637.5,114612,18900,sporadic,cudaLaunchKernel,2112
base,planner_debate,mir_operator:AddOp,11,critic-b,7,123398,104637.5,114612,18760,sporadic,cudaEventRecord,1984
base,planner_debate,mir_operator:AddOp,11,planner-final,7,120531,104637.5,114612,15894,sporadic,cudaLaunchKernel,1792
base,planner_debate,mir_operator:AddOp,12,planner-seed,7,137436,104637.5,114612,32798,sporadic,cudaLaunchKernel,1696
base,planner_debate,mir_operator:AddOp,12,critic-b,7,116157,104637.5,114612,11520,sporadic,cudaLaunchKernel,2112
base,planner_debate,mir_operator:AddOp,13,planner-seed,7,122587,104637.5,114612,17950,sporadic,cudaLaunchKernel,1695
base,planner_debate,mir_operator:AddOp,13,critic-merge,7,136746,104637.5,114612,32108,sporadic,cudaLaunchKernel,2079
base,planner_debate,mir_operator:AddOp,13,planner-final,7,123255,104637.5,114612,18618,sporadic,cudaEventRecord,1696
base,planner_debate,mir_operator:AddOp,14,critic-merge,7,133381,104637.5,114612,28744,sporadic,cudaLaunchKernel,2047
base,planner_debate,mir_operator:AddOp,15,planner-final,7,177481,104637.5,114612,72844,sporadic,cudaLaunchKernel,1759
base,planner_debate,mir_operator:AddOp,16,planner-seed,7,163350,104637.5,114612,58712,sporadic,cudaLaunchKernel,1728
base,planner_debate,mir_operator:AddOp,16,planner-final,7,116749,104637.5,114612,12112,sporadic,cudaEventSynchronize,21437
base,planner_debate,mir_operator:AddOp,17,critic-b,7,184226,104637.5,114612,79588,sporadic,cudaLaunchKernel,1983
base,planner_debate,mir_operator:AddOp,19,critic-a,7,115692,104637.5,114612,11054,sporadic,cudaEventCreateWithFlags,2047
base,planner_debate,mir_operator:AddOp,19,planner-final,7,151853,104637.5,114612,47216,sporadic,cudaLaunchKernel,1696
base,planner_debate,mir_operator:LinearOp,1,planner-final,10,172742,110519.5,153358,62222,sporadic,cudaLaunchKernel,14557
base,planner_debate,mir_operator:LinearOp,2,critic-merge,10,172230,110519.5,153358,61710,sporadic,cudaLaunchKernel,19773
base,planner_debate,mir_operator:LinearOp,3,planner-seed,10,218962,110519.5,153358,108442,sporadic,cudaEventSynchronize,14526
base,planner_debate,mir_operator:LinearOp,3,critic-b,10,178750,110519.5,153358,68230,sporadic,cudaLaunchKernel,19549
base,planner_debate,mir_operator:LinearOp,5,critic-a,10,175694,110519.5,153358,65174,sporadic,cudaLaunchKernel,19900
base,planner_debate,mir_operator:LinearOp,5,critic-b,10,157278,110519.5,153358,46758,sporadic,cudaLaunchKernel,19740
base,planner_debate,mir_operator:LinearOp,5,critic-merge,10,161983,110519.5,153358,51464,sporadic,cudaLaunchKernel,19709
base,planner_debate,mir_operator:LinearOp,5,planner-final,12,252288,110519.5,153358,141768,sporadic,cudaEventSynchronize,154213
base,planner_debate,mir_operator:LinearOp,6,critic-b,10,159976,110519.5,153358,49456,sporadic,cudaLaunchKernel,19581
base,planner_debate,mir_operator:LinearOp,6,critic-merge,10,155596,110519.5,153358,45076,sporadic,cudaLaunchKernel,19549
base,planner_debate,mir_operator:LinearOp,6,planner-final,12,199805,110519.5,153358,89286,sporadic,cudaLaunchKernel,14525
base,planner_debate,mir_operator:LinearOp,7,critic-b,10,168585,110519.5,153358,58066,sporadic,cudaLaunchKernel,19772
base,planner_debate,mir_operator:LinearOp,9,critic-merge,10,185393,110519.5,153358,74874,sporadic,cudaEventCreateWithFlags,19868
base,planner_debate,mir_operator:LinearOp,10,critic-b,10,161249,110519.5,153358,50730,sporadic,cudaLaunchKernel,19453
base,planner_debate,mir_operator:LinearOp,10,critic-merge,10,210827,110519.5,153358,100308,sporadic,cudaLaunchKernel,19868
base,planner_debate,mir_operator:LinearOp,10,planner-final,10,153670,110519.5,153358,43150,sporadic,cudaLaunchKernel,14525
base,planner_debate,mir_operator:LinearOp,11,critic-merge,10,153797,110519.5,153358,43278,sporadic,cudaLaunchKernel,19804
base,planner_debate,mir_operator:LinearOp,12,critic-b,10,178703,110519.5,153358,68184,sporadic,cudaLaunchKernel,19644
base,planner_debate,mir_operator:LinearOp,12,planner-final,10,167226,110519.5,153358,56706,sporadic,cudaLaunchKernel,14621
base,planner_debate,mir_operator:LinearOp,13,critic-merge,10,340985,110519.5,153358,230466,sporadic,cudaEventSynchronize,222777
base,planner_debate,mir_operator:LinearOp,13,critic-merge,12,219127,110519.5,153358,108608,sporadic,cudaEventSynchronize,19676
base,planner_debate,mir_operator:LinearOp,13,planner-final,10,157406,110519.5,153358,46886,sporadic,cudaLaunchKernel,14526
base,planner_debate,mir_operator:LinearOp,14,critic-merge,10,159791,110519.5,153358,49272,sporadic,cudaLaunchKernel,19836
base,planner_debate,mir_operator:LinearOp,15,planner-seed,10,157764,110519.5,153358,47244,sporadic,cudaLaunchKernel,14590
base,planner_debate,mir_operator:LinearOp,15,critic-a,10,180306,110519.5,153358,69786,sporadic,cudaLaunchKernel,19900
base,planner_debate,mir_operator:LinearOp,15,critic-a,12,204638,110519.5,153358,94118,sporadic,cudaLaunchKernel,19709
base,planner_debate,mir_operator:LinearOp,15,critic-b,10,160335,110519.5,153358,49816,sporadic,cudaLaunchKernel,19741
base,planner_debate,mir_operator:LinearOp,15,planner-final,10,187920,110519.5,153358,77400,sporadic,cudaLaunchKernel,14557
base,planner_debate,mir_operator:LinearOp,15,planner-final,11,165297,110519.5,153358,54778,sporadic,cudaLaunchKernel,14621
base,planner_debate,mir_operator:LinearOp,15,planner-final,12,206375,110519.5,153358,95856,sporadic,cudaLaunchKernel,14525
base,planner_debate,mir_operator:LinearOp,16,planner-seed,10,154664,110519.5,153358,44144,sporadic,cudaLaunchKernel,14526
base,planner_debate,mir_operator:LinearOp,16,planner-seed,11,158994,110519.5,153358,48474,sporadic,cudaLaunchKernel,14621
base,planner_debate,mir_operator:LinearOp,16,planner-seed,12,174724,110519.5,153358,64204,sporadic,cudaLaunchKernel,14493
base,planner_debate,mir_operator:LinearOp,17,planner-seed,11,157500,110519.5,153358,46980,sporadic,cudaLaunchKernel,14653
base,planner_debate,mir_operator:LinearOp,17,critic-b,10,210264,110519.5,153358,99744,sporadic,cudaLaunchKernel,19708
base,planner_debate,mir_operator:LinearOp,17,critic-b,11,178089,110519.5,153358,67570,sporadic,cudaLaunchKernel,19805
base,planner_debate,mir_operator:LinearOp,17,critic-b,12,171956,110519.5,153358,61436,sporadic,cudaLaunchKernel,19741
base,planner_debate,mir_operator:LinearOp,19,planner-seed,10,154265,110519.5,153358,43746,sporadic,cudaLaunchKernel,14557
base,planner_debate,mir_operator:LinearOp,19,planner-seed,11,160092,110519.5,153358,49572,sporadic,cudaLaunchKernel,14589
base,planner_debate,mir_operator:LinearOp,19,planner-final,10,214448,110519.5,153358,103928,sporadic,cudaLaunchKernel,14621
base,planner_debate,mir_operator:ViewOp,5,critic-a,13,85031,75783.5,82043,9248,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,5,critic-b,13,106280,75783.5,82043,30496,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,5,planner-final,13,197308,75783.5,82043,121524,sporadic,cudaEventSynchronize,0
base,planner_debate,mir_operator:ViewOp,8,planner-seed,13,84390,75783.5,82043,8606,sporadic,cudaEventSynchronize,0
base,planner_debate,mir_operator:ViewOp,8,critic-merge,13,93777,75783.5,82043,17994,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,10,critic-merge,13,83187,75783.5,82043,7404,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,10,planner-final,13,92459,75783.5,82043,16676,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,11,critic-merge,13,94159,75783.5,82043,18376,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,14,critic-b,13,83099,75783.5,82043,7316,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,15,planner-final,13,120415,75783.5,82043,44632,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,16,planner-seed,13,91817,75783.5,82043,16034,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,16,critic-b,13,128609,75783.5,82043,52826,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,17,critic-b,13,125829,75783.5,82043,50046,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,17,planner-final,13,90671,75783.5,82043,14888,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,18,critic-a,13,94600,75783.5,82043,18816,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,18,critic-b,13,440153,75783.5,82043,364370,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,19,planner-seed,13,84345,75783.5,82043,8562,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,19,critic-b,13,86874,75783.5,82043,11090,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:ViewOp,19,planner-final,13,125760,75783.5,82043,49976,sporadic,cudaEventRecord,0
base,planner_debate,mir_operator:TransposeOp,1,critic-merge,14,143314,129437.5,140982,13876,sporadic,cudaLaunchKernel,12285
base,planner_debate,mir_operator:TransposeOp,2,planner-seed,14,148878,129437.5,140982,19440,sporadic,cudaLaunchKernel,12094
base,planner_debate,mir_operator:TransposeOp,2,critic-merge,14,143292,129437.5,140982,13854,sporadic,cudaLaunchKernel,12381
base,planner_debate,mir_operator:TransposeOp,2,planner-final,14,142243,129437.5,140982,12806,sporadic,cudaLaunchKernel,12093
base,planner_debate,mir_operator:TransposeOp,5,critic-a,14,151214,129437.5,140982,21776,sporadic,cudaLaunchKernel,12221
base,planner_debate,mir_operator:TransposeOp,5,critic-b,14,145979,129437.5,140982,16542,sporadic,cudaLaunchKernel,12510
base,planner_debate,mir_operator:TransposeOp,7,critic-b,14,143353,129437.5,140982,13916,sporadic,cudaLaunchKernel,12254
base,planner_debate,mir_operator:TransposeOp,7,critic-merge,14,146264,129437.5,140982,16826,sporadic,cudaLaunchKernel,12350
base,planner_debate,mir_operator:TransposeOp,9,planner-seed,14,216479,129437.5,140982,87042,sporadic,cudaLaunchKernel,12062
base,planner_debate,mir_operator:TransposeOp,10,critic-merge,14,153015,129437.5,140982,23578,sporadic,cudaLaunchKernel,12413
base,planner_debate,mir_operator:TransposeOp,11,planner-seed,14,154753,129437.5,140982,25316,sporadic,cudaLaunchKernel,12158
base,planner_debate,mir_operator:TransposeOp,12,planner-seed,14,166304,129437.5,140982,36866,sporadic,cudaLaunchKernel,12062
base,planner_debate,mir_operator:TransposeOp,14,critic-b,14,148338,129437.5,140982,18900,sporadic,cudaLaunchKernel,12606
base,planner_debate,mir_operator:TransposeOp,15,planner-seed,14,152630,129437.5,140982,23192,sporadic,cudaLaunchKernel,12126
base,planner_debate,mir_operator:TransposeOp,15,critic-a,14,149417,129437.5,140982,19980,sporadic,cudaLaunchKernel,12221
base,planner_debate,mir_operator:TransposeOp,15,planner-final,14,185220,129437.5,140982,55782,sporadic,cudaLaunchKernel,12094
base,planner_debate,mir_operator:TransposeOp,17,critic-b,14,221822,129437.5,140982,92384,sporadic,cudaLaunchKernel,12382
base,planner_debate,mir_operator:TransposeOp,18,critic-b,14,145328,129437.5,140982,15890,sporadic,cudaLaunchKernel,12542
base,planner_debate,mir_operator:TransposeOp,19,planner-seed,14,142689,129437.5,140982,13252,sporadic,cudaLaunchKernel,12062
base,planner_debate,mir_operator:TransposeOp,19,planner-final,14,185561,129437.5,140982,56124,sporadic,cudaLaunchKernel,12253
base,planner_debate,pre_d2h_alloc,10,critic-merge,,18710,13845.5,16740,4864,sporadic,,0
base,planner_debate,pre_d2h_alloc,11,planner-final,,40770,13845.5,16740,26924,sporadic,,0
base,planner_debate,pre_d2h_alloc,12,planner-seed,,17942,13845.5,16740,4096,sporadic,,0
base,planner_debate,pre_d2h_alloc,12,critic-merge,,18554,13845.5,16740,4708,sporadic,,0
base,planner_debate,pre_d2h_alloc,15,planner-final,,17781,13845.5,16740,3936,sporadic,,0
base,planner_debate,pre_d2h_alloc,17,critic-b,,22260,13845.5,16740,8414,sporadic,,0
base,planner_debate,pre_d2h_alloc,19,planner-final,,21358,13845.5,16740,7512,sporadic,,0
base,planner_debate,d2h_stage,8,planner-seed,,441233,217647.5,264096,223586,sporadic,cudaEventSynchronize,365055
base,planner_debate,checksum_complete,5,critic-a,,97660,76081.0,90540,21579,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,6,planner-seed,,91505,76081.0,90540,15424,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,7,critic-b,,99931,76081.0,90540,23850,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,8,critic-a,,98808,76081.0,90540,22727,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,8,critic-b,,91351,76081.0,90540,15270,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,8,planner-final,,91899,76081.0,90540,15818,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,10,critic-b,,99178,76081.0,90540,23097,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,10,critic-merge,,109953,76081.0,90540,33872,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,12,critic-a,,92983,76081.0,90540,16902,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,12,critic-b,,99512,76081.0,90540,23431,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,17,critic-b,,105131,76081.0,90540,29050,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,18,critic-a,,150063,76081.0,90540,73982,sporadic,cudaEventDestroy,0
base,planner_debate,checksum_complete,19,planner-final,,108196,76081.0,90540,32115,sporadic,cudaEventDestroy,0
base,planner_debate,agent_tool_execute_cpu,8,planner-tool,,393922,350298.5,393108,43624,sporadic,,0
base,planner_debate,agent_tool_execute_cpu,17,planner-tool,,408011,350298.5,393108,57712,sporadic,,0
base,planner_debate,agent_tool_execute_cpu,18,planner-tool,,422485,350298.5,393108,72186,sporadic,,0
base,planner_debate,iteration_tail_sync,2,,,85430,68240.0,82442,17190,sporadic,cudaDeviceSynchronize,0
base,planner_debate,iteration_tail_sync,15,,,82733,68240.0,82442,14493,sporadic,cudaDeviceSynchronize,0
base,planner_debate,iteration_tail_sync,19,,,84745,68240.0,82442,16505,sporadic,cudaDeviceSynchronize,0
base,react_moa_mcts,dag_schedule_gap,0,,,1133477,30840.5,48682,1102636,warm_or_first_iteration,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,0,,,58881,30840.5,48682,28040,warm_or_first_iteration,,0
base,react_moa_mcts,dag_schedule_gap,1,,,1132848,30840.5,48682,1102008,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,1,,,54833,30840.5,48682,23992,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,2,,,1120950,30840.5,48682,1090110,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,2,,,56389,30840.5,48682,25548,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,3,,,1112657,30840.5,48682,1081816,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,3,,,52219,30840.5,48682,21378,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,4,,,1108851,30840.5,48682,1078010,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,4,,,51666,30840.5,48682,20826,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,5,,,1124926,30840.5,48682,1094086,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,5,,,50683,30840.5,48682,19842,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,6,,,1128954,30840.5,48682,1098114,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,6,,,50109,30840.5,48682,19268,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,7,,,1123640,30840.5,48682,1092800,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,8,,,1117549,30840.5,48682,1086708,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,9,,,1118899,30840.5,48682,1088058,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,9,,,51575,30840.5,48682,20734,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,10,,,1116799,30840.5,48682,1085958,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,10,,,49242,30840.5,48682,18402,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,11,,,1148363,30840.5,48682,1117522,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,11,,,51692,30840.5,48682,20852,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,12,,,1187100,30840.5,48682,1156260,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,12,,,90027,30840.5,48682,59186,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,13,,,1207949,30840.5,48682,1177108,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,13,,,74433,30840.5,48682,43592,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,14,,,1226184,30840.5,48682,1195344,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,14,,,61760,30840.5,48682,30920,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,15,,,1396947,30840.5,48682,1366106,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,15,,,71437,30840.5,48682,40596,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,16,,,1212404,30840.5,48682,1181564,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,16,,,60386,30840.5,48682,29546,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,17,,,1250820,30840.5,48682,1219980,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,17,,,72267,30840.5,48682,41426,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,17,,,54470,30840.5,48682,23630,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,18,,,1194633,30840.5,48682,1163792,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,18,,,68016,30840.5,48682,37176,sporadic,,0
base,react_moa_mcts,dag_schedule_gap,19,,,1185070,30840.5,48682,1154230,sporadic,cudaEventRecord,0
base,react_moa_mcts,dag_schedule_gap,19,,,58027,30840.5,48682,27186,sporadic,,0
base,react_moa_mcts,adapter_dispatch,0,mcts-actor0,,1783183,1114569.5,1209413,668614,warm_or_first_iteration,,0
base,react_moa_mcts,adapter_dispatch,1,mcts-actor0,,1775992,1114569.5,1209413,661422,sporadic,,0
base,react_moa_mcts,adapter_dispatch,2,mcts-actor0,,1790133,1114569.5,1209413,675564,sporadic,,0
base,react_moa_mcts,adapter_dispatch,3,mcts-actor0,,1772609,1114569.5,1209413,658040,sporadic,,0
base,react_moa_mcts,adapter_dispatch,4,moa-map0,,2009508,1114569.5,1209413,894938,sporadic,,0
base,react_moa_mcts,adapter_dispatch,4,mcts-actor0,,1793206,1114569.5,1209413,678636,sporadic,,0
base,react_moa_mcts,adapter_dispatch,5,mcts-actor0,,1765986,1114569.5,1209413,651416,sporadic,,0
base,react_moa_mcts,adapter_dispatch,6,mcts-actor0,,1245148,1114569.5,1209413,130578,sporadic,,0
base,react_moa_mcts,adapter_dispatch,7,mcts-actor0,,1264912,1114569.5,1209413,150342,sporadic,,0
base,react_moa_mcts,adapter_dispatch,8,mcts-actor0,,1250680,1114569.5,1209413,136110,sporadic,,0
base,react_moa_mcts,adapter_dispatch,9,mcts-actor0,,1765989,1114569.5,1209413,651420,sporadic,,0
base,react_moa_mcts,adapter_dispatch,10,mcts-actor0,,1767905,1114569.5,1209413,653336,sporadic,,0
base,react_moa_mcts,adapter_dispatch,11,mcts-actor0,,1772478,1114569.5,1209413,657908,sporadic,,0
base,react_moa_mcts,adapter_dispatch,12,mcts-actor0,,1781690,1114569.5,1209413,667120,sporadic,,0
base,react_moa_mcts,adapter_dispatch,12,mcts-critic,,1635939,1114569.5,1209413,521370,sporadic,,0
base,react_moa_mcts,adapter_dispatch,13,mcts-actor0,,1818051,1114569.5,1209413,703482,sporadic,,0
base,react_moa_mcts,adapter_dispatch,14,react-plan,,1264865,1114569.5,1209413,150296,sporadic,,0
base,react_moa_mcts,adapter_dispatch,14,moa-map1,,1242617,1114569.5,1209413,128048,sporadic,,0
base,react_moa_mcts,adapter_dispatch,14,moa-map2,,1239341,1114569.5,1209413,124772,sporadic,,0
base,react_moa_mcts,adapter_dispatch,14,mcts-root,,1248484,1114569.5,1209413,133914,sporadic,,0
base,react_moa_mcts,adapter_dispatch,14,mcts-actor0,,1315478,1114569.5,1209413,200908,sporadic,,0
base,react_moa_mcts,adapter_dispatch,14,mcts-actor1,,1223112,1114569.5,1209413,108542,sporadic,,0
base,react_moa_mcts,adapter_dispatch,14,moa-reduce,,1326059,1114569.5,1209413,211490,sporadic,,0
base,react_moa_mcts,adapter_dispatch,15,mcts-root,,1260297,1114569.5,1209413,145728,sporadic,,0
base,react_moa_mcts,adapter_dispatch,15,mcts-actor0,,1368175,1114569.5,1209413,253606,sporadic,,0
base,react_moa_mcts,adapter_dispatch,15,mcts-actor1,,1223883,1114569.5,1209413,109314,sporadic,,0
base,react_moa_mcts,adapter_dispatch,15,moa-reduce,,1211024,1114569.5,1209413,96454,sporadic,,0
base,react_moa_mcts,adapter_dispatch,15,react-answer,,1209742,1114569.5,1209413,95172,sporadic,,0
base,react_moa_mcts,adapter_dispatch,16,react-plan,,1220494,1114569.5,1209413,105924,sporadic,,0
