workload,phase,iteration,call_id,op_index,op_type,engine,attribution_basis,nvtx_cpu_ns,nvtx_start,gpu_work_ns,kernel_ns,memcpy_memset_ns,kernel_count,memcpy_memset_count,launch_to_gpu_start_ns,gpu_span_ns,kernel_families,kernel_names
react_tool_L,measured,1,plan,,call_overhead,,gap_before_operator,,,864738,28959,835779,2,1,25140,1057051,elementwise_binary|memcpy|rng_init,"memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_tool_L,measured,1,answer,,call_overhead,,gap_before_operator,,,2513576,28575,2485001,2,3,21425,119243292,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_tool_L,measured,1,plan,6,RMSNormOp,ve,nvtx_operator_range,4439143,4068074523,4162995,4162995,0,224,0,9726,4322313,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_tool_L,measured,1,plan,7,AddOp,ve,nvtx_operator_range,578176,4072531109,321237,321237,0,32,0,48253,447601,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_tool_L,measured,1,plan,8,RMSNormOp,ve,nvtx_operator_range,4228291,4073117462,4015605,4015605,0,224,0,8130,4158767,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_tool_L,measured,1,plan,10,LinearOp,me,nvtx_operator_range,11563414,4077355662,11422225,11422225,0,32,0,10746,11442544,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,1,plan,11,LinearOp,me,nvtx_operator_range,11167522,4088927457,11081981,11081981,0,32,0,7649,11101948,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,1,plan,12,LinearOp,me,nvtx_operator_range,11643930,4100102938,11522221,11522221,0,32,0,7268,11542765,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,1,plan,13,ViewOp,de,nvtx_operator_range,180520,4111769935,0,0,0,0,0,,,,
react_tool_L,measured,1,plan,14,TransposeOp,de,nvtx_operator_range,4416897,4111961611,4278539,4278539,0,32,0,17222,4299818,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
